race_id,race_id_join,race_round,race_year,race_name,race_date,circuit_name,circuit_location,circuit_country,circuit_latitude,circuit_longitude,data_source,ingestion_date
526,German Grand Prix1992,10,1992,German Grand Prix,1992-07-26,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,api,2024-06-26
542,German Grand Prix1993,10,1993,German Grand Prix,1993-07-25,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,api,2024-06-26
557,German Grand Prix1994,9,1994,German Grand Prix,1994-07-31,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,api,2024-06-26
573,German Grand Prix1995,9,1995,German Grand Prix,1995-07-30,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,api,2024-06-26
592,German Grand Prix1996,11,1996,German Grand Prix,1996-07-28,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,api,2024-06-26
607,German Grand Prix1997,10,1997,German Grand Prix,1997-07-27,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,api,2024-06-26
625,German Grand Prix1998,11,1998,German Grand Prix,1998-08-02,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,api,2024-06-26
640,German Grand Prix1999,10,1999,German Grand Prix,1999-08-01,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,api,2024-06-26
657,German Grand Prix2000,11,2000,German Grand Prix,2000-07-30,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,api,2024-06-26
675,German Grand Prix2001,12,2001,German Grand Prix,2001-07-29,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,api,2024-06-26
692,German Grand Prix2002,12,2002,German Grand Prix,2002-07-28,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,api,2024-06-26
709,German Grand Prix2003,12,2003,German Grand Prix,2003-08-03,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,api,2024-06-26
725,German Grand Prix2004,12,2004,German Grand Prix,2004-07-25,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,api,2024-06-26
743,German Grand Prix2005,12,2005,German Grand Prix,2005-07-24,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,api,2024-06-26
762,German Grand Prix2006,12,2006,German Grand Prix,2006-07-30,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,api,2024-06-26
795,German Grand Prix2008,10,2008,German Grand Prix,2008-07-20,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,api,2024-06-26
831,German Grand Prix2010,11,2010,German Grand Prix,2010-07-25,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,api,2024-06-26
868,German Grand Prix2012,10,2012,German Grand Prix,2012-07-22,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,api,2024-06-26
907,German Grand Prix2014,10,2014,German Grand Prix,2014-07-20,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,api,2024-06-26
947,German Grand Prix2016,12,2016,German Grand Prix,2016-07-31,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,api,2024-06-26
987,German Grand Prix2018,11,2018,German Grand Prix,2018-07-22,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,api,2024-06-26
1008,German Grand Prix2019,11,2019,German Grand Prix,2019-07-28,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,api,2024-06-26
431,Hungarian Grand Prix1986,11,1986,Hungarian Grand Prix,1986-08-10,Hungaroring,Budapest,Hungary,47.5789,19.2486,api,2024-06-26
445,Hungarian Grand Prix1987,9,1987,Hungarian Grand Prix,1987-08-09,Hungaroring,Budapest,Hungary,47.5789,19.2486,api,2024-06-26
462,Hungarian Grand Prix1988,10,1988,Hungarian Grand Prix,1988-08-07,Hungaroring,Budapest,Hungary,47.5789,19.2486,api,2024-06-26
478,Hungarian Grand Prix1989,10,1989,Hungarian Grand Prix,1989-08-13,Hungaroring,Budapest,Hungary,47.5789,19.2486,api,2024-06-26
494,Hungarian Grand Prix1990,10,1990,Hungarian Grand Prix,1990-08-12,Hungaroring,Budapest,Hungary,47.5789,19.2486,api,2024-06-26
510,Hungarian Grand Prix1991,10,1991,Hungarian Grand Prix,1991-08-11,Hungaroring,Budapest,Hungary,47.5789,19.2486,api,2024-06-26
527,Hungarian Grand Prix1992,11,1992,Hungarian Grand Prix,1992-08-16,Hungaroring,Budapest,Hungary,47.5789,19.2486,api,2024-06-26
543,Hungarian Grand Prix1993,11,1993,Hungarian Grand Prix,1993-08-15,Hungaroring,Budapest,Hungary,47.5789,19.2486,api,2024-06-26
558,Hungarian Grand Prix1994,10,1994,Hungarian Grand Prix,1994-08-14,Hungaroring,Budapest,Hungary,47.5789,19.2486,api,2024-06-26
574,Hungarian Grand Prix1995,10,1995,Hungarian Grand Prix,1995-08-13,Hungaroring,Budapest,Hungary,47.5789,19.2486,api,2024-06-26
593,Hungarian Grand Prix1996,12,1996,Hungarian Grand Prix,1996-08-11,Hungaroring,Budapest,Hungary,47.5789,19.2486,api,2024-06-26
608,Hungarian Grand Prix1997,11,1997,Hungarian Grand Prix,1997-08-10,Hungaroring,Budapest,Hungary,47.5789,19.2486,api,2024-06-26
626,Hungarian Grand Prix1998,12,1998,Hungarian Grand Prix,1998-08-16,Hungaroring,Budapest,Hungary,47.5789,19.2486,api,2024-06-26
641,Hungarian Grand Prix1999,11,1999,Hungarian Grand Prix,1999-08-15,Hungaroring,Budapest,Hungary,47.5789,19.2486,api,2024-06-26
658,Hungarian Grand Prix2000,12,2000,Hungarian Grand Prix,2000-08-13,Hungaroring,Budapest,Hungary,47.5789,19.2486,api,2024-06-26
676,Hungarian Grand Prix2001,13,2001,Hungarian Grand Prix,2001-08-19,Hungaroring,Budapest,Hungary,47.5789,19.2486,api,2024-06-26
693,Hungarian Grand Prix2002,13,2002,Hungarian Grand Prix,2002-08-18,Hungaroring,Budapest,Hungary,47.5789,19.2486,api,2024-06-26
710,Hungarian Grand Prix2003,13,2003,Hungarian Grand Prix,2003-08-24,Hungaroring,Budapest,Hungary,47.5789,19.2486,api,2024-06-26
726,Hungarian Grand Prix2004,13,2004,Hungarian Grand Prix,2004-08-15,Hungaroring,Budapest,Hungary,47.5789,19.2486,api,2024-06-26
744,Hungarian Grand Prix2005,13,2005,Hungarian Grand Prix,2005-07-31,Hungaroring,Budapest,Hungary,47.5789,19.2486,api,2024-06-26
763,Hungarian Grand Prix2006,13,2006,Hungarian Grand Prix,2006-08-06,Hungaroring,Budapest,Hungary,47.5789,19.2486,api,2024-06-26
779,Hungarian Grand Prix2007,11,2007,Hungarian Grand Prix,2007-08-05,Hungaroring,Budapest,Hungary,47.5789,19.2486,api,2024-06-26
796,Hungarian Grand Prix2008,11,2008,Hungarian Grand Prix,2008-08-03,Hungaroring,Budapest,Hungary,47.5789,19.2486,api,2024-06-26
813,Hungarian Grand Prix2009,10,2009,Hungarian Grand Prix,2009-07-26,Hungaroring,Budapest,Hungary,47.5789,19.2486,api,2024-06-26
832,Hungarian Grand Prix2010,12,2010,Hungarian Grand Prix,2010-08-01,Hungaroring,Budapest,Hungary,47.5789,19.2486,api,2024-06-26
850,Hungarian Grand Prix2011,11,2011,Hungarian Grand Prix,2011-07-31,Hungaroring,Budapest,Hungary,47.5789,19.2486,api,2024-06-26
869,Hungarian Grand Prix2012,11,2012,Hungarian Grand Prix,2012-07-29,Hungaroring,Budapest,Hungary,47.5789,19.2486,api,2024-06-26
888,Hungarian Grand Prix2013,10,2013,Hungarian Grand Prix,2013-07-28,Hungaroring,Budapest,Hungary,47.5789,19.2486,api,2024-06-26
908,Hungarian Grand Prix2014,11,2014,Hungarian Grand Prix,2014-07-27,Hungaroring,Budapest,Hungary,47.5789,19.2486,api,2024-06-26
926,Hungarian Grand Prix2015,10,2015,Hungarian Grand Prix,2015-07-26,Hungaroring,Budapest,Hungary,47.5789,19.2486,api,2024-06-26
946,Hungarian Grand Prix2016,11,2016,Hungarian Grand Prix,2016-07-24,Hungaroring,Budapest,Hungary,47.5789,19.2486,api,2024-06-26
967,Hungarian Grand Prix2017,11,2017,Hungarian Grand Prix,2017-07-30,Hungaroring,Budapest,Hungary,47.5789,19.2486,api,2024-06-26
988,Hungarian Grand Prix2018,12,2018,Hungarian Grand Prix,2018-07-29,Hungaroring,Budapest,Hungary,47.5789,19.2486,api,2024-06-26
1009,Hungarian Grand Prix2019,12,2019,Hungarian Grand Prix,2019-08-04,Hungaroring,Budapest,Hungary,47.5789,19.2486,api,2024-06-26
1021,Hungarian Grand Prix2020,3,2020,Hungarian Grand Prix,2020-07-19,Hungaroring,Budapest,Hungary,47.5789,19.2486,api,2024-06-26
1046,Hungarian Grand Prix2021,11,2021,Hungarian Grand Prix,2021-08-01,Hungaroring,Budapest,Hungary,47.5789,19.2486,api,2024-06-26
1070,Hungarian Grand Prix2022,13,2022,Hungarian Grand Prix,2022-07-31,Hungaroring,Budapest,Hungary,47.5789,19.2486,api,2024-06-26
1090,Hungarian Grand Prix2023,11,2023,Hungarian Grand Prix,2023-07-23,Hungaroring,Budapest,Hungary,47.5789,19.2486,api,2024-06-26
1114,Hungarian Grand Prix2024,13,2024,Hungarian Grand Prix,2024-07-21,Hungaroring,Budapest,Hungary,47.5789,19.2486,api,2024-06-26
3,Indianapolis 5001950,3,1950,Indianapolis 500,1950-05-30,Indianapolis Motor Speedway,Indianapolis,USA,39.795,-86.2347,api,2024-06-26
9,Indianapolis 5001951,2,1951,Indianapolis 500,1951-05-30,Indianapolis Motor Speedway,Indianapolis,USA,39.795,-86.2347,api,2024-06-26
17,Indianapolis 5001952,2,1952,Indianapolis 500,1952-05-30,Indianapolis Motor Speedway,Indianapolis,USA,39.795,-86.2347,api,2024-06-26
25,Indianapolis 5001953,2,1953,Indianapolis 500,1953-05-30,Indianapolis Motor Speedway,Indianapolis,USA,39.795,-86.2347,api,2024-06-26
34,Indianapolis 5001954,2,1954,Indianapolis 500,1954-05-31,Indianapolis Motor Speedway,Indianapolis,USA,39.795,-86.2347,api,2024-06-26
44,Indianapolis 5001955,3,1955,Indianapolis 500,1955-05-30,Indianapolis Motor Speedway,Indianapolis,USA,39.795,-86.2347,api,2024-06-26
51,Indianapolis 5001956,3,1956,Indianapolis 500,1956-05-30,Indianapolis Motor Speedway,Indianapolis,USA,39.795,-86.2347,api,2024-06-26
59,Indianapolis 5001957,3,1957,Indianapolis 500,1957-05-30,Indianapolis Motor Speedway,Indianapolis,USA,39.795,-86.2347,api,2024-06-26
68,Indianapolis 5001958,4,1958,Indianapolis 500,1958-05-30,Indianapolis Motor Speedway,Indianapolis,USA,39.795,-86.2347,api,2024-06-26
77,Indianapolis 5001959,2,1959,Indianapolis 500,1959-05-30,Indianapolis Motor Speedway,Indianapolis,USA,39.795,-86.2347,api,2024-06-26
87,Indianapolis 5001960,3,1960,Indianapolis 500,1960-05-30,Indianapolis Motor Speedway,Indianapolis,USA,39.795,-86.2347,api,2024-06-26
661,United States Grand Prix2000,15,2000,United States Grand Prix,2000-09-24,Indianapolis Motor Speedway,Indianapolis,USA,39.795,-86.2347,api,2024-06-26
679,United States Grand Prix2001,16,2001,United States Grand Prix,2001-09-30,Indianapolis Motor Speedway,Indianapolis,USA,39.795,-86.2347,api,2024-06-26
696,United States Grand Prix2002,16,2002,United States Grand Prix,2002-09-29,Indianapolis Motor Speedway,Indianapolis,USA,39.795,-86.2347,api,2024-06-26
712,United States Grand Prix2003,15,2003,United States Grand Prix,2003-09-28,Indianapolis Motor Speedway,Indianapolis,USA,39.795,-86.2347,api,2024-06-26
722,United States Grand Prix2004,9,2004,United States Grand Prix,2004-06-20,Indianapolis Motor Speedway,Indianapolis,USA,39.795,-86.2347,api,2024-06-26
740,United States Grand Prix2005,9,2005,United States Grand Prix,2005-06-19,Indianapolis Motor Speedway,Indianapolis,USA,39.795,-86.2347,api,2024-06-26
760,United States Grand Prix2006,10,2006,United States Grand Prix,2006-07-02,Indianapolis Motor Speedway,Indianapolis,USA,39.795,-86.2347,api,2024-06-26
775,United States Grand Prix2007,7,2007,United States Grand Prix,2007-06-17,Indianapolis Motor Speedway,Indianapolis,USA,39.795,-86.2347,api,2024-06-26
745,Turkish Grand Prix2005,14,2005,Turkish Grand Prix,2005-08-21,Istanbul Park,Istanbul,Turkey,40.9517,29.405,api,2024-06-26
764,Turkish Grand Prix2006,14,2006,Turkish Grand Prix,2006-08-27,Istanbul Park,Istanbul,Turkey,40.9517,29.405,api,2024-06-26
780,Turkish Grand Prix2007,12,2007,Turkish Grand Prix,2007-08-26,Istanbul Park,Istanbul,Turkey,40.9517,29.405,api,2024-06-26
790,Turkish Grand Prix2008,5,2008,Turkish Grand Prix,2008-05-11,Istanbul Park,Istanbul,Turkey,40.9517,29.405,api,2024-06-26
810,Turkish Grand Prix2009,7,2009,Turkish Grand Prix,2009-06-07,Istanbul Park,Istanbul,Turkey,40.9517,29.405,api,2024-06-26
827,Turkish Grand Prix2010,7,2010,Turkish Grand Prix,2010-05-30,Istanbul Park,Istanbul,Turkey,40.9517,29.405,api,2024-06-26
843,Turkish Grand Prix2011,4,2011,Turkish Grand Prix,2011-05-08,Istanbul Park,Istanbul,Turkey,40.9517,29.405,api,2024-06-26
1032,Turkish Grand Prix2020,14,2020,Turkish Grand Prix,2020-11-15,Istanbul Park,Istanbul,Turkey,40.9517,29.405,api,2024-06-26
1051,Turkish Grand Prix2021,16,2021,Turkish Grand Prix,2021-10-10,Istanbul Park,Istanbul,Turkey,40.9517,29.405,api,2024-06-26
163,Spanish Grand Prix1968,2,1968,Spanish Grand Prix,1968-05-12,Jarama,Madrid,Spain,40.6171,-3.58558,api,2024-06-26
186,Spanish Grand Prix1970,2,1970,Spanish Grand Prix,1970-04-19,Jarama,Madrid,Spain,40.6171,-3.58558,api,2024-06-26
211,Spanish Grand Prix1972,3,1972,Spanish Grand Prix,1972-05-01,Jarama,Madrid,Spain,40.6171,-3.58558,api,2024-06-26
239,Spanish Grand Prix1974,4,1974,Spanish Grand Prix,1974-04-28,Jarama,Madrid,Spain,40.6171,-3.58558,api,2024-06-26
268,Spanish Grand Prix1976,4,1976,Spanish Grand Prix,1976-05-02,Jarama,Madrid,Spain,40.6171,-3.58558,api,2024-06-26
285,Spanish Grand Prix1977,5,1977,Spanish Grand Prix,1977-05-08,Jarama,Madrid,Spain,40.6171,-3.58558,api,2024-06-26
304,Spanish Grand Prix1978,7,1978,Spanish Grand Prix,1978-06-04,Jarama,Madrid,Spain,40.6171,-3.58558,api,2024-06-26
318,Spanish Grand Prix1979,5,1979,Spanish Grand Prix,1979-04-29,Jarama,Madrid,Spain,40.6171,-3.58558,api,2024-06-26
349,Spanish Grand Prix1981,7,1981,Spanish Grand Prix,1981-06-21,Jarama,Madrid,Spain,40.6171,-3.58558,api,2024-06-26
1056,Saudi Arabian Grand Prix2021,21,2021,Saudi Arabian Grand Prix,2021-12-05,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,21.6319,39.1044,api,2024-06-26
1059,Saudi Arabian Grand Prix2022,2,2022,Saudi Arabian Grand Prix,2022-03-27,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,21.6319,39.1044,api,2024-06-26
1081,Saudi Arabian Grand Prix2023,2,2023,Saudi Arabian Grand Prix,2023-03-19,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,21.6319,39.1044,api,2024-06-26
1103,Saudi Arabian Grand Prix2024,2,2024,Saudi Arabian Grand Prix,2024-03-09,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,21.6319,39.1044,api,2024-06-26
837,Korean Grand Prix2010,17,2010,Korean Grand Prix,2010-10-24,Korean International Circuit,Yeongam County,Korea,34.7333,126.417,api,2024-06-26
855,Korean Grand Prix2011,16,2011,Korean Grand Prix,2011-10-16,Korean International Circuit,Yeongam County,Korea,34.7333,126.417,api,2024-06-26
874,Korean Grand Prix2012,16,2012,Korean Grand Prix,2012-10-14,Korean International Circuit,Yeongam County,Korea,34.7333,126.417,api,2024-06-26
892,Korean Grand Prix2013,14,2013,Korean Grand Prix,2013-10-06,Korean International Circuit,Yeongam County,Korea,34.7333,126.417,api,2024-06-26
151,South African Grand Prix1967,1,1967,South African Grand Prix,1967-01-02,Kyalami,Midrand,South Africa,-25.9894,28.0767,api,2024-06-26
162,South African Grand Prix1968,1,1968,South African Grand Prix,1968-01-01,Kyalami,Midrand,South Africa,-25.9894,28.0767,api,2024-06-26
174,South African Grand Prix1969,1,1969,South African Grand Prix,1969-03-01,Kyalami,Midrand,South Africa,-25.9894,28.0767,api,2024-06-26
185,South African Grand Prix1970,1,1970,South African Grand Prix,1970-03-07,Kyalami,Midrand,South Africa,-25.9894,28.0767,api,2024-06-26
198,South African Grand Prix1971,1,1971,South African Grand Prix,1971-03-06,Kyalami,Midrand,South Africa,-25.9894,28.0767,api,2024-06-26
210,South African Grand Prix1972,2,1972,South African Grand Prix,1972-03-04,Kyalami,Midrand,South Africa,-25.9894,28.0767,api,2024-06-26
223,South African Grand Prix1973,3,1973,South African Grand Prix,1973-03-03,Kyalami,Midrand,South Africa,-25.9894,28.0767,api,2024-06-26
238,South African Grand Prix1974,3,1974,South African Grand Prix,1974-03-30,Kyalami,Midrand,South Africa,-25.9894,28.0767,api,2024-06-26
253,South African Grand Prix1975,3,1975,South African Grand Prix,1975-03-01,Kyalami,Midrand,South Africa,-25.9894,28.0767,api,2024-06-26
266,South African Grand Prix1976,2,1976,South African Grand Prix,1976-03-06,Kyalami,Midrand,South Africa,-25.9894,28.0767,api,2024-06-26
283,South African Grand Prix1977,3,1977,South African Grand Prix,1977-03-05,Kyalami,Midrand,South Africa,-25.9894,28.0767,api,2024-06-26
300,South African Grand Prix1978,3,1978,South African Grand Prix,1978-03-04,Kyalami,Midrand,South Africa,-25.9894,28.0767,api,2024-06-26
316,South African Grand Prix1979,3,1979,South African Grand Prix,1979-03-03,Kyalami,Midrand,South Africa,-25.9894,28.0767,api,2024-06-26
331,South African Grand Prix1980,3,1980,South African Grand Prix,1980-03-01,Kyalami,Midrand,South Africa,-25.9894,28.0767,api,2024-06-26
358,South African Grand Prix1982,1,1982,South African Grand Prix,1982-01-23,Kyalami,Midrand,South Africa,-25.9894,28.0767,api,2024-06-26
388,South African Grand Prix1983,15,1983,South African Grand Prix,1983-10-15,Kyalami,Midrand,South Africa,-25.9894,28.0767,api,2024-06-26
390,South African Grand Prix1984,2,1984,South African Grand Prix,1984-04-07,Kyalami,Midrand,South Africa,-25.9894,28.0767,api,2024-06-26
419,South African Grand Prix1985,15,1985,South African Grand Prix,1985-10-19,Kyalami,Midrand,South Africa,-25.9894,28.0767,api,2024-06-26
517,South African Grand Prix1992,1,1992,South African Grand Prix,1992-03-01,Kyalami,Midrand,South Africa,-25.9894,28.0767,api,2024-06-26
533,South African Grand Prix1993,1,1993,South African Grand Prix,1993-03-14,Kyalami,Midrand,South Africa,-25.9894,28.0767,api,2024-06-26
357,Caesars Palace Grand Prix1981,15,1981,Caesars Palace Grand Prix,1981-10-17,Las Vegas Street Circuit,Nevada,USA,36.1162,-115.174,api,2024-06-26
373,Caesars Palace Grand Prix1982,16,1982,Caesars Palace Grand Prix,1982-09-25,Las Vegas Street Circuit,Nevada,USA,36.1162,-115.174,api,2024-06-26
1100,Las Vegas Grand Prix2023,21,2023,Las Vegas Grand Prix,2023-11-19,Las Vegas Strip Street Circuit,Las Vegas,United States,36.1147,-115.173,api,2024-06-26
1123,Las Vegas Grand Prix2024,22,2024,Las Vegas Grand Prix,2024-11-23,Las Vegas Strip Street Circuit,Las Vegas,United States,36.1147,-115.173,api,2024-06-26
155,French Grand Prix1967,5,1967,French Grand Prix,1967-07-02,Le Mans,Le Mans,France,47.95,0.224231,api,2024-06-26
267,United States Grand Prix West1976,3,1976,United States Grand Prix West,1976-03-28,Long Beach,California,USA,33.7651,-118.189,api,2024-06-26
284,United States Grand Prix West1977,4,1977,United States Grand Prix West,1977-04-03,Long Beach,California,USA,33.7651,-118.189,api,2024-06-26
301,United States Grand Prix West1978,4,1978,United States Grand Prix West,1978-04-02,Long Beach,California,USA,33.7651,-118.189,api,2024-06-26
317,United States Grand Prix West1979,4,1979,United States Grand Prix West,1979-04-08,Long Beach,California,USA,33.7651,-118.189,api,2024-06-26
332,United States Grand Prix West1980,4,1980,United States Grand Prix West,1980-03-30,Long Beach,California,USA,33.7651,-118.189,api,2024-06-26
343,United States Grand Prix West1981,1,1981,United States Grand Prix West,1981-03-15,Long Beach,California,USA,33.7651,-118.189,api,2024-06-26
360,United States Grand Prix West1982,3,1982,United States Grand Prix West,1982-04-04,Long Beach,California,USA,33.7651,-118.189,api,2024-06-26
375,United States Grand Prix West1983,2,1983,United States Grand Prix West,1983-03-27,Long Beach,California,USA,33.7651,-118.189,api,2024-06-26
1055,Qatar Grand Prix2021,20,2021,Qatar Grand Prix,2021-11-21,Losail International Circuit,Al Daayen,Qatar,25.49,51.4542,api,2024-06-26
1096,Qatar Grand Prix2023,17,2023,Qatar Grand Prix,2023-10-08,Losail International Circuit,Al Daayen,Qatar,25.49,51.4542,api,2024-06-26
1124,Qatar Grand Prix2024,23,2024,Qatar Grand Prix,2024-12-01,Losail International Circuit,Al Daayen,Qatar,25.49,51.4542,api,2024-06-26
800,Singapore Grand Prix2008,15,2008,Singapore Grand Prix,2008-09-28,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,api,2024-06-26
817,Singapore Grand Prix2009,14,2009,Singapore Grand Prix,2009-09-27,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,api,2024-06-26
835,Singapore Grand Prix2010,15,2010,Singapore Grand Prix,2010-09-26,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,api,2024-06-26
853,Singapore Grand Prix2011,14,2011,Singapore Grand Prix,2011-09-25,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,api,2024-06-26
872,Singapore Grand Prix2012,14,2012,Singapore Grand Prix,2012-09-23,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,api,2024-06-26
891,Singapore Grand Prix2013,13,2013,Singapore Grand Prix,2013-09-22,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,api,2024-06-26
911,Singapore Grand Prix2014,14,2014,Singapore Grand Prix,2014-09-21,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,api,2024-06-26
929,Singapore Grand Prix2015,13,2015,Singapore Grand Prix,2015-09-20,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,api,2024-06-26
950,Singapore Grand Prix2016,15,2016,Singapore Grand Prix,2016-09-18,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,api,2024-06-26
970,Singapore Grand Prix2017,14,2017,Singapore Grand Prix,2017-09-17,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,api,2024-06-26
991,Singapore Grand Prix2018,15,2018,Singapore Grand Prix,2018-09-16,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,api,2024-06-26
1012,Singapore Grand Prix2019,15,2019,Singapore Grand Prix,2019-09-22,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,api,2024-06-26
1074,Singapore Grand Prix2022,17,2022,Singapore Grand Prix,2022-10-02,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,api,2024-06-26
1094,Singapore Grand Prix2023,15,2023,Singapore Grand Prix,2023-09-17,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,api,2024-06-26
1119,Singapore Grand Prix2024,18,2024,Singapore Grand Prix,2024-09-22,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,api,2024-06-26
1062,Miami Grand Prix2022,5,2022,Miami Grand Prix,2022-05-08,Miami International Autodrome,Miami,USA,25.9581,-80.2389,api,2024-06-26
1084,Miami Grand Prix2023,5,2023,Miami Grand Prix,2023-05-07,Miami International Autodrome,Miami,USA,25.9581,-80.2389,api,2024-06-26
1107,Miami Grand Prix2024,6,2024,Miami Grand Prix,2024-05-05,Miami International Autodrome,Miami,USA,25.9581,-80.2389,api,2024-06-26
82,Portuguese Grand Prix1959,7,1959,Portuguese Grand Prix,1959-08-23,Monsanto Park Circuit,Lisbon,Portugal,38.7197,-9.20306,api,2024-06-26
175,Spanish Grand Prix1969,2,1969,Spanish Grand Prix,1969-05-04,Montjuïc,Barcelona,Spain,41.3664,2.15167,api,2024-06-26
199,Spanish Grand Prix1971,2,1971,Spanish Grand Prix,1971-04-18,Montjuïc,Barcelona,Spain,41.3664,2.15167,api,2024-06-26
224,Spanish Grand Prix1973,4,1973,Spanish Grand Prix,1973-04-29,Montjuïc,Barcelona,Spain,41.3664,2.15167,api,2024-06-26
254,Spanish Grand Prix1975,4,1975,Spanish Grand Prix,1975-04-27,Montjuïc,Barcelona,Spain,41.3664,2.15167,api,2024-06-26
158,Canadian Grand Prix1967,8,1967,Canadian Grand Prix,1967-08-27,Mosport International Raceway,Ontario,Canada,44.0481,-78.6756,api,2024-06-26
182,Canadian Grand Prix1969,9,1969,Canadian Grand Prix,1969-09-20,Mosport International Raceway,Ontario,Canada,44.0481,-78.6756,api,2024-06-26
207,Canadian Grand Prix1971,10,1971,Canadian Grand Prix,1971-09-19,Mosport International Raceway,Ontario,Canada,44.0481,-78.6756,api,2024-06-26
219,Canadian Grand Prix1972,11,1972,Canadian Grand Prix,1972-09-24,Mosport International Raceway,Ontario,Canada,44.0481,-78.6756,api,2024-06-26
234,Canadian Grand Prix1973,14,1973,Canadian Grand Prix,1973-09-23,Mosport International Raceway,Ontario,Canada,44.0481,-78.6756,api,2024-06-26
249,Canadian Grand Prix1974,14,1974,Canadian Grand Prix,1974-09-22,Mosport International Raceway,Ontario,Canada,44.0481,-78.6756,api,2024-06-26
278,Canadian Grand Prix1976,14,1976,Canadian Grand Prix,1976-10-03,Mosport International Raceway,Ontario,Canada,44.0481,-78.6756,api,2024-06-26
296,Canadian Grand Prix1977,16,1977,Canadian Grand Prix,1977-10-09,Mosport International Raceway,Ontario,Canada,44.0481,-78.6756,api,2024-06-26
213,Belgian Grand Prix1972,5,1972,Belgian Grand Prix,1972-06-04,Nivelles-Baulers,Brussels,Belgium,50.6211,4.32694,api,2024-06-26
240,Belgian Grand Prix1974,5,1974,Belgian Grand Prix,1974-05-12,Nivelles-Baulers,Brussels,Belgium,50.6211,4.32694,api,2024-06-26
13,German Grand Prix1951,6,1951,German Grand Prix,1951-07-29,Nürburgring,Nürburg,Germany,50.3356,6.9475,api,2024-06-26
21,German Grand Prix1952,6,1952,German Grand Prix,1952-08-03,Nürburgring,Nürburg,Germany,50.3356,6.9475,api,2024-06-26
30,German Grand Prix1953,7,1953,German Grand Prix,1953-08-02,Nürburgring,Nürburg,Germany,50.3356,6.9475,api,2024-06-26
38,German Grand Prix1954,6,1954,German Grand Prix,1954-08-01,Nürburgring,Nürburg,Germany,50.3356,6.9475,api,2024-06-26
55,German Grand Prix1956,7,1956,German Grand Prix,1956-08-05,Nürburgring,Nürburg,Germany,50.3356,6.9475,api,2024-06-26
62,German Grand Prix1957,6,1957,German Grand Prix,1957-08-04,Nürburgring,Nürburg,Germany,50.3356,6.9475,api,2024-06-26
72,German Grand Prix1958,8,1958,German Grand Prix,1958-08-03,Nürburgring,Nürburg,Germany,50.3356,6.9475,api,2024-06-26
100,German Grand Prix1961,6,1961,German Grand Prix,1961-08-06,Nürburgring,Nürburg,Germany,50.3356,6.9475,api,2024-06-26
108,German Grand Prix1962,6,1962,German Grand Prix,1962-08-05,Nürburgring,Nürburg,Germany,50.3356,6.9475,api,2024-06-26
117,German Grand Prix1963,6,1963,German Grand Prix,1963-08-04,Nürburgring,Nürburg,Germany,50.3356,6.9475,api,2024-06-26
127,German Grand Prix1964,6,1964,German Grand Prix,1964-08-02,Nürburgring,Nürburg,Germany,50.3356,6.9475,api,2024-06-26
