result_id,race_id,driver_id,constructor_id,number,grid,position,position_text,position_order,points,laps,status,data_source,ingestion_date
2791,116,250,53,27,0,24,W,positionOrder,0.0,0,Withdrew,dev,2024-06-06
3018,126,93,25,16,9,15,R,positionOrder,0.0,45,Brakes,dev,2024-06-06
3021,126,632,25,23,23,18,R,positionOrder,0.0,37,Accident,dev,2024-06-06
3014,126,723,25,20,16,11,11,positionOrder,0.0,76,+4 Laps,dev,2024-06-06
3010,126,22,26,19,7,7,7,positionOrder,0.0,78,+2 Laps,dev,2024-06-06
3016,126,341,26,6,3,13,13,positionOrder,0.0,75,+5 Laps,dev,2024-06-06
3007,126,105,26,5,4,4,4,positionOrder,3.0,79,+1 Lap,dev,2024-06-06
3026,126,302,27,26,19,23,R,positionOrder,0.0,0,Accident,dev,2024-06-06
3028,126,37,30,21,24,25,W,positionOrder,0.0,0,Withdrew,dev,2024-06-06
3015,126,40,30,18,21,12,12,positionOrder,0.0,76,+4 Laps,dev,2024-06-06
3011,126,316,30,4,14,8,8,positionOrder,0.0,77,+3 Laps,dev,2024-06-06
3005,126,374,30,3,2,2,2,positionOrder,6.0,80,Finished,dev,2024-06-06
3020,126,488,30,17,17,17,R,positionOrder,0.0,38,Gearbox,dev,2024-06-06
3027,126,783,30,25,25,24,F,positionOrder,0.0,0,Did not qualify,dev,2024-06-06
3013,126,394,33,11,10,10,10,positionOrder,0.0,77,+3 Laps,dev,2024-06-06
3025,126,520,47,9,6,22,R,positionOrder,0.0,7,Gearbox,dev,2024-06-06
3009,126,375,47,10,15,6,6,positionOrder,1.0,78,+2 Laps,dev,2024-06-06
3017,126,768,47,22,20,14,14,positionOrder,0.0,56,+24 Laps,dev,2024-06-06
3008,126,45,75,8,8,5,5,positionOrder,2.0,78,+2 Laps,dev,2024-06-06
3006,126,750,75,7,5,3,3,positionOrder,4.0,80,Finished,dev,2024-06-06
3024,126,21,116,15,11,21,R,positionOrder,0.0,9,Clutch,dev,2024-06-06
3023,126,344,116,14,12,20,R,positionOrder,0.0,17,Oil pipe,dev,2024-06-06
3019,126,647,116,24,22,16,R,positionOrder,0.0,43,Differential,dev,2024-06-06
3022,126,769,116,12,18,19,R,positionOrder,0.0,23,Driver unwell,dev,2024-06-06
3004,126,167,117,1,1,1,1,positionOrder,9.0,80,Finished,dev,2024-06-06
3012,126,734,117,2,13,9,9,positionOrder,0.0,77,+3 Laps,dev,2024-06-06
3226,136,302,25,17,13,8,8,positionOrder,0.0,78,+2 Laps,dev,2024-06-06
3229,136,632,25,24,20,11,11,positionOrder,0.0,73,+7 Laps,dev,2024-06-06
3227,136,723,25,16,18,9,9,positionOrder,0.0,78,+2 Laps,dev,2024-06-06
3235,136,22,26,18,17,17,R,positionOrder,0.0,33,Gearbox,dev,2024-06-06
3225,136,93,26,15,14,7,7,positionOrder,0.0,79,+1 Lap,dev,2024-06-06
3224,136,341,26,7,7,6,6,positionOrder,1.0,79,+1 Lap,dev,2024-06-06
3236,136,386,26,14,10,18,R,positionOrder,0.0,29,Alternator,dev,2024-06-06
3239,136,105,26,8,8,21,W,positionOrder,0.0,0,Withdrew,dev,2024-06-06
3230,136,330,30,12,19,12,12,positionOrder,0.0,70,+10 Laps,dev,2024-06-06
3220,136,374,30,3,2,2,2,positionOrder,6.0,80,Finished,dev,2024-06-06
3223,136,741,30,4,4,5,5,positionOrder,2.0,80,Finished,dev,2024-06-06
3228,136,520,47,9,11,10,10,positionOrder,0.0,77,+3 Laps,dev,2024-06-06
3234,136,648,47,20,21,16,R,positionOrder,0.0,38,Ignition,dev,2024-06-06
3232,136,654,47,10,12,14,14,positionOrder,0.0,62,Engine,dev,2024-06-06
3240,136,660,49,25,0,22,F,positionOrder,0.0,0,Did not qualify,dev,2024-06-06
3238,136,45,75,2,9,20,R,positionOrder,0.0,2,Engine,dev,2024-06-06
3221,136,750,75,1,5,3,3,positionOrder,4.0,80,Finished,dev,2024-06-06
3237,136,316,88,11,3,19,R,positionOrder,0.0,26,Injection,dev,2024-06-06
3231,136,37,116,22,16,13,13,positionOrder,0.0,63,+17 Laps,dev,2024-06-06
3233,136,394,116,23,15,15,R,positionOrder,0.0,41,Engine,dev,2024-06-06
3219,136,167,117,5,1,1,1,positionOrder,9.0,80,Finished,dev,2024-06-06
3241,136,336,117,26,0,23,F,positionOrder,0.0,0,Did not qualify,dev,2024-06-06
3222,136,734,117,6,6,4,4,positionOrder,3.0,80,Finished,dev,2024-06-06
3398,145,768,25,22,16,8,8,positionOrder,0.0,76,+4 Laps,dev,2024-06-06
3402,145,22,26,21,10,12,N,positionOrder,0.0,70,Not classified,dev,2024-06-06
3405,145,93,26,18,15,15,R,positionOrder,0.0,42,Clutch,dev,2024-06-06
3397,145,396,26,7,12,7,7,positionOrder,0.0,78,+2 Laps,dev,2024-06-06
3392,145,386,28,6,2,2,2,positionOrder,6.0,80,Finished,dev,2024-06-06
3391,145,105,28,5,1,1,1,positionOrder,9.0,80,Finished,dev,2024-06-06
3399,145,91,30,25,14,9,9,positionOrder,0.0,76,+4 Laps,dev,2024-06-06
3393,145,374,30,3,4,3,3,positionOrder,4.0,79,+1 Lap,dev,2024-06-06
3407,145,741,30,4,8,17,R,positionOrder,0.0,17,Engine,dev,2024-06-06
3401,145,454,48,24,19,11,11,positionOrder,0.0,73,+7 Laps,dev,2024-06-06
3400,145,467,50,19,17,10,10,positionOrder,0.0,75,+5 Laps,dev,2024-06-06
3395,145,654,50,11,7,5,5,positionOrder,2.0,79,+1 Lap,dev,2024-06-06
3403,145,723,50,20,11,13,N,positionOrder,0.0,70,Not classified,dev,2024-06-06
3404,145,750,50,12,6,14,R,positionOrder,0.0,67,Transmission,dev,2024-06-06
3409,145,341,62,16,3,19,R,positionOrder,0.0,9,Engine,dev,2024-06-06
3406,145,31,116,2,20,16,R,positionOrder,0.0,32,Gearbox,dev,2024-06-06
3408,145,734,116,17,9,18,R,positionOrder,0.0,15,Oil leak,dev,2024-06-06
3394,145,167,117,1,5,4,4,positionOrder,3.0,79,+1 Lap,dev,2024-06-06
3396,145,520,139,14,13,6,6,positionOrder,1.0,78,+2 Laps,dev,2024-06-06
3410,145,769,178,23,18,20,R,positionOrder,0.0,0,Engine,dev,2024-06-06
3603,156,22,26,19,17,11,R,positionOrder,0.0,67,Engine,dev,2024-06-06
3594,156,386,28,2,4,2,2,positionOrder,6.0,80,Finished,dev,2024-06-06
3596,156,105,28,1,3,4,4,positionOrder,3.0,80,Finished,dev,2024-06-06
3602,156,467,28,18,21,10,10,positionOrder,0.0,76,+4 Laps,dev,2024-06-06
3613,156,178,30,16,0,21,W,positionOrder,0.0,0,Withdrew,dev,2024-06-06
3600,156,377,30,20,14,8,8,positionOrder,0.0,77,+3 Laps,dev,2024-06-06
3599,156,396,30,15,13,7,7,positionOrder,0.0,77,+3 Laps,dev,2024-06-06
3605,156,734,30,4,11,13,R,positionOrder,0.0,44,Ignition,dev,2024-06-06
3609,156,741,30,3,12,17,R,positionOrder,0.0,20,Transmission,dev,2024-06-06
3607,156,544,43,22,20,15,R,positionOrder,0.0,29,Oil pressure,dev,2024-06-06
3612,156,93,50,23,9,20,R,positionOrder,0.0,0,Engine,dev,2024-06-06
3601,156,643,50,14,15,9,9,positionOrder,0.0,76,+4 Laps,dev,2024-06-06
3608,156,654,50,11,8,16,R,positionOrder,0.0,26,Engine,dev,2024-06-06
3597,156,657,50,12,9,5,5,positionOrder,2.0,79,+1 Lap,dev,2024-06-06
3611,156,723,50,17,18,19,R,positionOrder,0.0,10,Engine,dev,2024-06-06
3606,156,341,63,9,5,14,R,positionOrder,0.0,34,Clutch,dev,2024-06-06
3610,156,520,63,10,10,18,R,positionOrder,0.0,14,Engine,dev,2024-06-06
3595,156,21,75,8,6,3,3,positionOrder,4.0,80,Finished,dev,2024-06-06
3598,156,750,88,7,7,6,6,positionOrder,1.0,78,+2 Laps,dev,2024-06-06
3593,156,167,118,5,1,1,1,positionOrder,9.0,80,Finished,dev,2024-06-06
3604,156,374,118,6,2,12,R,positionOrder,0.0,64,Engine,dev,2024-06-06
3839,168,105,28,3,8,20,R,positionOrder,0.0,0,Engine,dev,2024-06-06
3830,168,544,28,19,19,11,N,positionOrder,0.0,52,Not classified,dev,2024-06-06
3828,168,654,28,4,5,9,R,positionOrder,0.0,55,Fuel leak,dev,2024-06-06
3836,168,37,30,11,15,17,R,positionOrder,0.0,10,Radiator,dev,2024-06-06
3827,168,178,30,20,16,8,8,positionOrder,0.0,72,+8 Laps,dev,2024-06-06
3829,168,657,30,10,13,10,R,positionOrder,0.0,52,Engine,dev,2024-06-06
3834,168,243,45,15,7,15,R,positionOrder,0.0,26,Engine,dev,2024-06-06
3832,168,837,45,16,18,13,R,positionOrder,0.0,34,Ignition,dev,2024-06-06
3837,168,341,63,24,6,18,R,positionOrder,0.0,8,Fuel pump,dev,2024-06-06
3821,168,21,75,5,3,2,2,positionOrder,6.0,80,Finished,dev,2024-06-06
3822,168,390,75,6,12,3,3,positionOrder,4.0,79,+1 Lap,dev,2024-06-06
3824,168,750,88,7,9,5,5,positionOrder,2.0,78,+2 Laps,dev,2024-06-06
3833,168,374,118,8,1,14,R,positionOrder,0.0,26,Halfshaft,dev,2024-06-06
3831,168,574,118,9,2,12,R,positionOrder,0.0,43,Transmission,dev,2024-06-06
3820,168,723,118,22,4,1,1,positionOrder,9.0,80,Finished,dev,2024-06-06
3835,168,66,131,18,14,16,R,positionOrder,0.0,11,Engine,dev,2024-06-06
3825,168,741,132,14,7,6,6,positionOrder,1.0,78,+2 Laps,dev,2024-06-06
3838,168,93,137,23,20,19,R,positionOrder,0.0,6,Engine,dev,2024-06-06
3823,168,386,138,1,11,4,4,positionOrder,3.0,79,+1 Lap,dev,2024-06-06
3826,168,520,138,2,10,7,7,positionOrder,0.0,77,+3 Laps,dev,2024-06-06
4024,179,178,27,16,10,5,5,positionOrder,2.0,83,+1 Lap,dev,2024-06-06
4021,179,390,27,7,4,2,2,positionOrder,6.0,83,+1 Lap,dev,2024-06-06
4033,179,574,30,15,13,14,R,positionOrder,0.0,19,Transmission,dev,2024-06-06
4036,179,750,30,14,6,17,R,positionOrder,0.0,1,Suspension,dev,2024-06-06
4031,179,21,75,11,5,12,R,positionOrder,0.0,45,Gearbox,dev,2024-06-06
4030,179,657,75,12,8,11,R,positionOrder,0.0,61,Engine,dev,2024-06-06
4034,179,93,118,18,16,15,R,positionOrder,0.0,6,Engine,dev,2024-06-06
4026,179,374,118,1,12,7,7,positionOrder,0.0,82,+2 Laps,dev,2024-06-06
4029,179,529,118,9,14,10,10,positionOrder,0.0,75,+9 Laps,dev,2024-06-06
4023,179,654,118,2,1,4,4,positionOrder,3.0,83,+1 Lap,dev,2024-06-06
4027,179,723,118,10,9,8,8,positionOrder,0.0,81,+3 Laps,dev,2024-06-06
4028,179,66,132,4,17,9,9,positionOrder,0.0,78,+6 Laps,dev,2024-06-06
4020,179,741,132,3,2,1,1,positionOrder,9.0,84,Finished,dev,2024-06-06
4035,179,62,138,20,15,16,R,positionOrder,0.0,5,Suspension,dev,2024-06-06
4025,179,243,138,19,11,6,6,positionOrder,1.0,82,+2 Laps,dev,2024-06-06
4032,179,386,138,5,3,13,R,positionOrder,0.0,27,Ignition,dev,2024-06-06
4022,179,520,138,6,7,3,3,positionOrder,4.0,83,+1 Lap,dev,2024-06-06
4252,191,105,23,17,2,2,2,positionOrder,6.0,80,Finished,dev,2024-06-06
4271,191,239,30,24,16,21,R,positionOrder,0.0,10,Oil pressure,dev,2024-06-06
4263,191,574,30,23,4,13,R,positionOrder,0.0,54,Engine,dev,2024-06-06
4262,191,657,30,22,15,12,R,positionOrder,0.0,58,Accident,dev,2024-06-06
4272,191,390,75,3,3,22,R,positionOrder,0.0,6,Transmission,dev,2024-06-06
4254,191,644,75,4,6,4,4,positionOrder,3.0,80,Finished,dev,2024-06-06
4255,191,21,124,16,17,5,5,positionOrder,2.0,79,+1 Lap,dev,2024-06-06
4257,191,150,124,2,14,7,7,positionOrder,0.0,79,+1 Lap,dev,2024-06-06
4268,191,25,124,26,9,18,R,positionOrder,0.0,21,Suspension,dev,2024-06-06
4259,191,601,124,27,13,9,9,positionOrder,0.0,72,+8 Laps,dev,2024-06-06
4269,191,723,124,15,20,19,R,positionOrder,0.0,19,Suspension,dev,2024-06-06
4264,191,741,124,1,8,14,R,positionOrder,0.0,52,Clutch,dev,2024-06-06
4267,191,66,131,7,10,17,R,positionOrder,0.0,24,Wheel,dev,2024-06-06
4266,191,598,131,8,12,16,R,positionOrder,0.0,41,Accident,dev,2024-06-06
4273,191,202,136,11,18,23,R,positionOrder,0.0,0,Fuel leak,dev,2024-06-06
4261,191,341,138,32,11,11,R,positionOrder,0.0,60,Oil pressure,dev,2024-06-06
4253,191,386,138,9,5,3,3,positionOrder,4.0,80,Finished,dev,2024-06-06
4265,191,750,190,20,19,15,R,positionOrder,0.0,51,Oil pressure,dev,2024-06-06
4258,191,269,193,28,21,8,8,positionOrder,0.0,78,+2 Laps,dev,2024-06-06
4256,191,374,193,14,22,6,6,positionOrder,1.0,79,+1 Lap,dev,2024-06-06
4260,191,477,193,29,23,10,N,positionOrder,0.0,69,Not classified,dev,2024-06-06
4270,191,529,193,6,7,20,R,positionOrder,0.0,15,Engine,dev,2024-06-06
4251,191,654,193,5,1,1,1,positionOrder,9.0,80,Finished,dev,2024-06-06
4552,203,374,23,7,22,23,R,positionOrder,0.0,0,Accident,dev,2024-06-06
4541,203,693,23,8,7,12,12,positionOrder,0.0,63,Gearbox,dev,2024-06-06
4537,203,301,30,17,11,8,8,positionOrder,0.0,66,+2 Laps,dev,2024-06-06
4538,203,723,30,16,3,9,9,positionOrder,0.0,66,+2 Laps,dev,2024-06-06
4545,203,390,75,4,6,16,R,positionOrder,0.0,51,Engine,dev,2024-06-06
4546,203,644,75,5,1,17,R,positionOrder,0.0,48,Oil pressure,dev,2024-06-06
4551,203,155,118,2,13,22,R,positionOrder,0.0,1,Engine,dev,2024-06-06
4532,203,269,118,1,4,3,3,positionOrder,4.0,68,Finished,dev,2024-06-06
4542,203,849,120,3,19,13,N,positionOrder,0.0,57,Not classified,dev,2024-06-06
4543,203,202,125,19,24,14,N,positionOrder,0.0,56,Not classified,dev,2024-06-06
4550,203,75,126,6,20,21,R,positionOrder,0.0,21,Oil pressure,dev,2024-06-06
4540,203,298,126,20,21,11,11,positionOrder,0.0,65,+3 Laps,dev,2024-06-06
4533,203,598,126,26,17,4,4,positionOrder,3.0,67,+1 Lap,dev,2024-06-06
4531,203,601,126,18,5,2,2,positionOrder,6.0,68,Finished,dev,2024-06-06
4547,203,21,131,21,9,18,R,positionOrder,0.0,35,Engine,dev,2024-06-06
4536,203,66,131,22,15,7,7,positionOrder,0.0,66,+2 Laps,dev,2024-06-06
4544,203,312,135,10,14,15,R,positionOrder,0.0,53,Engine,dev,2024-06-06
4548,203,386,135,9,8,19,R,positionOrder,0.0,32,Engine,dev,2024-06-06
4553,203,574,135,11,16,24,R,positionOrder,0.0,0,Accident,dev,2024-06-06
4549,203,62,190,25,23,20,R,positionOrder,0.0,23,Suspension,dev,2024-06-06
4534,203,743,190,24,12,5,5,positionOrder,2.0,67,+1 Lap,dev,2024-06-06
4535,203,750,190,23,11,6,6,positionOrder,1.0,67,+1 Lap,dev,2024-06-06
4539,203,150,204,14,10,10,10,positionOrder,0.0,65,+3 Laps,dev,2024-06-06
4530,203,741,204,12,2,1,1,positionOrder,9.0,68,Finished,dev,2024-06-06
4844,215,374,23,26,21,18,R,positionOrder,0.0,47,Spun off,dev,2024-06-06
4834,215,645,23,27,10,8,8,positionOrder,0.0,73,+3 Laps,dev,2024-06-06
4838,215,270,23,28,22,12,12,positionOrder,0.0,69,Suspension,dev,2024-06-06
4837,215,66,30,11,6,11,11,positionOrder,0.0,70,+6 Laps,dev,2024-06-06
4851,215,312,30,12,16,25,R,positionOrder,0.0,5,Engine,dev,2024-06-06
4846,215,574,30,14,14,20,R,positionOrder,0.0,36,Suspension,dev,2024-06-06
4843,215,390,75,5,1,17,R,positionOrder,0.0,49,Oil pressure,dev,2024-06-06
4832,215,526,75,6,9,6,6,positionOrder,1.0,75,+1 Lap,dev,2024-06-06
4839,215,75,124,31,23,13,13,positionOrder,0.0,69,+7 Laps,dev,2024-06-06
4835,215,451,124,4,19,9,9,positionOrder,0.0,73,+3 Laps,dev,2024-06-06
4845,215,578,124,25,13,19,R,positionOrder,0.0,39,Differential,dev,2024-06-06
4833,215,601,124,3,8,7,7,positionOrder,0.0,74,Spun off,dev,2024-06-06
4836,215,743,124,33,25,10,10,positionOrder,0.0,71,+5 Laps,dev,2024-06-06
4830,215,21,131,17,17,4,4,positionOrder,3.0,75,+1 Lap,dev,2024-06-06
4831,215,386,135,18,11,5,5,positionOrder,2.0,75,+1 Lap,dev,2024-06-06
4829,215,647,135,19,3,3,3,positionOrder,4.0,76,Finished,dev,2024-06-06
4850,215,598,158,24,26,24,R,positionOrder,0.0,7,Accident,dev,2024-06-06
4852,215,202,190,23,20,26,R,positionOrder,0.0,3,Accident,dev,2024-06-06
4847,215,344,190,21,7,21,R,positionOrder,0.0,31,Gearbox,dev,2024-06-06
4840,215,693,190,22,5,14,R,positionOrder,0.0,64,Suspension,dev,2024-06-06
4848,215,155,193,29,24,22,R,positionOrder,0.0,21,Gearbox,dev,2024-06-06
4827,215,269,193,8,2,1,1,positionOrder,9.0,76,Finished,dev,2024-06-06
4842,215,818,193,9,15,16,R,positionOrder,0.0,59,Suspension,dev,2024-06-06
4849,215,298,195,30,18,23,R,positionOrder,0.0,9,Spun off,dev,2024-06-06
4841,215,150,204,2,12,15,R,positionOrder,0.0,60,Spun off,dev,2024-06-06
4828,215,741,204,1,4,2,2,positionOrder,6.0,76,Finished,dev,2024-06-06
5190,229,202,23,9,20,24,R,positionOrder,0.0,0,Collision,dev,2024-06-06
5172,229,645,23,10,8,6,6,positionOrder,1.0,67,Finished,dev,2024-06-06
5182,229,823,23,29,23,16,R,positionOrder,0.0,36,Fuel system,dev,2024-06-06
5180,229,270,23,11,13,14,R,positionOrder,0.0,44,Oil leak,dev,2024-06-06
5189,229,66,30,20,17,23,R,positionOrder,0.0,0,Collision,dev,2024-06-06
5178,229,451,30,21,9,12,12,positionOrder,0.0,63,+4 Laps,dev,2024-06-06
5173,229,644,30,19,10,7,7,positionOrder,0.0,67,Finished,dev,2024-06-06
5179,229,811,69,28,21,13,13,positionOrder,0.0,61,+6 Laps,dev,2024-06-06
5174,229,390,75,3,19,8,8,positionOrder,0.0,67,Finished,dev,2024-06-06
5175,229,301,91,25,18,9,9,positionOrder,0.0,66,+1 Lap,dev,2024-06-06
5194,229,522,91,26,28,28,R,positionOrder,0.0,0,Throttle,dev,2024-06-06
5177,229,75,124,15,24,11,11,positionOrder,0.0,65,+2 Laps,dev,2024-06-06
5170,229,387,124,27,11,4,4,positionOrder,3.0,67,Finished,dev,2024-06-06
5195,229,629,124,18,16,29,R,positionOrder,0.0,0,Spun off,dev,2024-06-06
5191,229,841,124,14,22,25,R,positionOrder,0.0,0,Collision,dev,2024-06-06
5169,229,386,135,7,2,3,3,positionOrder,4.0,67,Finished,dev,2024-06-06
5167,229,647,135,8,3,1,1,positionOrder,9.0,67,Finished,dev,2024-06-06
5185,229,690,135,30,6,19,R,positionOrder,0.0,0,Collision,dev,2024-06-06
5192,229,277,175,16,25,26,R,positionOrder,0.0,0,Collision,dev,2024-06-06
5183,229,374,175,12,27,17,R,positionOrder,0.0,24,Chassis,dev,2024-06-06
5193,229,574,175,17,26,27,R,positionOrder,0.0,0,Collision,dev,2024-06-06
5186,229,344,190,23,12,20,R,positionOrder,0.0,0,Collision,dev,2024-06-06
5187,229,507,190,31,14,21,R,positionOrder,0.0,0,Collision,dev,2024-06-06
5188,229,578,190,24,15,22,R,positionOrder,0.0,0,Collision,dev,2024-06-06
5181,229,269,193,1,5,15,R,positionOrder,0.0,36,Transmission,dev,2024-06-06
5168,229,601,193,2,1,2,2,positionOrder,6.0,67,Finished,dev,2024-06-06
5184,229,21,195,22,29,18,R,positionOrder,0.0,6,Fuel system,dev,2024-06-06
5171,229,150,204,6,7,5,5,positionOrder,2.0,67,Finished,dev,2024-06-06
5176,229,741,204,5,4,10,10,positionOrder,0.0,66,+1 Lap,dev,2024-06-06
5620,245,471,23,208,0,29,F,positionOrder,0.0,0,Did not qualify,dev,2024-06-06
5600,245,578,23,8,20,9,9,positionOrder,0.0,74,+1 Lap,dev,2024-06-06
5597,245,645,23,7,4,6,6,positionOrder,1.0,74,+1 Lap,dev,2024-06-06
5602,245,823,23,28,13,11,11,positionOrder,0.0,73,+2 Laps,dev,2024-06-06
5603,245,66,30,14,23,12,12,positionOrder,0.0,72,+3 Laps,dev,2024-06-06
5607,245,528,30,37,14,16,N,positionOrder,0.0,62,Not classified,dev,2024-06-06
5606,245,598,30,15,24,15,R,positionOrder,0.0,64,Engine,dev,2024-06-06
5621,245,706,69,22,0,30,F,positionOrder,0.0,0,Did not qualify,dev,2024-06-06
5596,245,451,75,12,1,5,5,positionOrder,2.0,74,+1 Lap,dev,2024-06-06
5595,245,644,75,11,7,4,4,positionOrder,3.0,75,Finished,dev,2024-06-06
5615,245,387,87,24,6,24,R,positionOrder,0.0,2,Suspension,dev,2024-06-06
5619,245,65,91,21,0,28,F,positionOrder,0.0,0,Did not qualify,dev,2024-06-06
5612,245,526,91,20,15,21,R,positionOrder,0.0,25,Engine,dev,2024-06-06
5616,245,312,112,27,21,25,R,positionOrder,0.0,0,Physical,dev,2024-06-06
5604,245,374,112,26,22,13,13,positionOrder,0.0,69,+6 Laps,dev,2024-06-06
5622,245,563,121,29,0,31,F,positionOrder,0.0,0,Did not qualify,dev,2024-06-06
5623,245,301,122,25,0,32,F,positionOrder,0.0,0,Did not qualify,dev,2024-06-06
5613,245,107,124,10,16,22,R,positionOrder,0.0,17,Fuel system,dev,2024-06-06
5610,245,746,124,9,9,19,R,positionOrder,0.0,36,Accident,dev,2024-06-06
5624,245,839,124,35,0,33,F,positionOrder,0.0,0,Did not qualify,dev,2024-06-06
5593,245,269,135,5,8,2,2,positionOrder,6.0,75,Finished,dev,2024-06-06
5608,245,344,135,33,11,17,R,positionOrder,0.0,57,Spun off,dev,2024-06-06
5598,245,386,135,6,19,7,7,positionOrder,0.0,74,+1 Lap,dev,2024-06-06
5609,245,401,175,17,16,18,R,positionOrder,0.0,45,Suspension,dev,2024-06-06
5599,245,628,175,16,5,8,8,positionOrder,0.0,74,+1 Lap,dev,2024-06-06
5618,245,62,190,18,0,27,F,positionOrder,0.0,0,Did not qualify,dev,2024-06-06
5625,245,423,190,43,0,34,F,positionOrder,0.0,0,Did not qualify,dev,2024-06-06
5605,245,507,190,19,17,14,14,positionOrder,0.0,68,+7 Laps,dev,2024-06-06
5594,245,390,193,2,12,3,3,positionOrder,4.0,75,Finished,dev,2024-06-06
5601,245,601,193,1,2,10,10,positionOrder,0.0,73,+2 Laps,dev,2024-06-06
5617,245,629,197,42,0,26,F,positionOrder,0.0,0,Did not qualify,dev,2024-06-06
5614,245,693,202,23,25,23,R,positionOrder,0.0,6,Suspension,dev,2024-06-06
5611,245,221,204,4,10,20,R,positionOrder,0.0,35,Engine,dev,2024-06-06
5592,245,690,204,3,3,1,1,positionOrder,9.0,75,Finished,dev,2024-06-06
6008,260,578,23,8,2,2,2,positionOrder,6.0,55,Accident,dev,2024-06-06
6032,260,645,23,7,8,26,R,positionOrder,0.0,4,Engine,dev,2024-06-06
6033,260,850,69,31,0,27,F,positionOrder,0.0,0,Did not qualify,dev,2024-06-06
6014,260,451,75,12,3,8,8,positionOrder,0.0,54,+2 Laps,dev,2024-06-06
6019,260,644,75,11,4,13,13,positionOrder,0.0,54,+2 Laps,dev,2024-06-06
6025,260,270,76,30,24,19,19,positionOrder,0.0,50,Accident,dev,2024-06-06
6010,260,387,87,24,9,4,4,positionOrder,3.0,55,Accident,dev,2024-06-06
6021,260,114,65,23,13,15,15,positionOrder,0.0,53,Accident,dev,2024-06-06
6016,260,408,65,22,28,10,10,positionOrder,0.0,54,+2 Laps,dev,2024-06-06
6023,260,563,121,32,26,17,17,positionOrder,0.0,51,Accident,dev,2024-06-06
6034,260,293,122,35,0,28,F,positionOrder,0.0,0,Did not qualify,dev,2024-06-06
6012,260,107,124,9,5,6,6,positionOrder,1.0,55,+1 Lap,dev,2024-06-06
6011,260,229,124,28,15,5,5,positionOrder,2.0,55,Accident,dev,2024-06-06
6029,260,471,124,29,22,23,R,positionOrder,0.0,18,Engine,dev,2024-06-06
6026,260,746,124,10,14,20,R,positionOrder,0.0,45,Accident,dev,2024-06-06
6007,260,269,135,1,7,1,1,positionOrder,9.0,56,Finished,dev,2024-06-06
6013,260,507,135,2,10,7,7,positionOrder,0.0,55,Accident,dev,2024-06-06
6018,260,25,154,27,12,12,12,positionOrder,0.0,54,+2 Laps,dev,2024-06-06
6020,260,401,176,17,11,14,14,positionOrder,0.0,53,Accident,dev,2024-06-06
6028,260,628,176,16,1,22,R,positionOrder,0.0,20,Accident,dev,2024-06-06
6024,260,543,190,19,23,18,18,positionOrder,0.0,50,Accident,dev,2024-06-06
6017,260,823,190,18,18,11,11,positionOrder,0.0,54,Accident,dev,2024-06-06
6027,260,180,193,6,25,21,R,positionOrder,0.0,28,Accident,dev,2024-06-06
6022,260,367,193,15,21,16,16,positionOrder,0.0,53,Accident,dev,2024-06-06
6030,260,601,193,5,16,24,R,positionOrder,0.0,7,Engine,dev,2024-06-06
6015,260,221,204,4,17,9,9,positionOrder,0.0,54,Accident,dev,2024-06-06
6009,260,690,204,3,6,3,3,positionOrder,4.0,55,Accident,dev,2024-06-06
6031,260,438,210,21,19,25,R,positionOrder,0.0,5,Gearbox,dev,2024-06-06
6365,273,578,24,8,16,8,8,positionOrder,0.0,73,+3 Laps,dev,2024-06-06
6372,273,645,24,7,15,15,R,positionOrder,0.0,46,Oil pressure,dev,2024-06-06
6376,273,252,27,32,22,19,R,positionOrder,0.0,24,Gearbox,dev,2024-06-06
6387,273,471,27,33,0,30,F,positionOrder,0.0,0,Did not qualify,dev,2024-06-06
6379,273,21,69,22,6,22,R,positionOrder,0.0,8,Water leak,dev,2024-06-06
6358,273,451,75,1,1,1,1,positionOrder,9.0,76,Finished,dev,2024-06-06
6374,273,644,75,2,4,17,D,positionOrder,0.0,36,Oil pressure,dev,2024-06-06
6363,273,269,76,30,21,6,6,positionOrder,1.0,74,+2 Laps,dev,2024-06-06
6383,273,242,87,25,25,26,R,positionOrder,0.0,0,Accident,dev,2024-06-06
6364,273,249,87,24,23,7,7,positionOrder,0.0,73,+3 Laps,dev,2024-06-06
6375,273,438,111,26,13,18,D,positionOrder,0.0,31,Suspension,dev,2024-06-06
6377,273,107,124,9,10,20,R,positionOrder,0.0,22,Accident,dev,2024-06-06
6373,273,526,124,35,9,16,R,positionOrder,0.0,39,Engine,dev,2024-06-06
6369,273,601,124,10,7,12,R,positionOrder,0.0,60,Fuel system,dev,2024-06-06
6382,273,746,124,34,17,25,R,positionOrder,0.0,0,Accident,dev,2024-06-06
6367,273,387,135,11,2,10,D,positionOrder,0.0,76,Disqualified,dev,2024-06-06
6381,273,507,135,12,12,24,R,positionOrder,0.0,1,Clutch,dev,2024-06-06
6360,273,823,156,28,11,3,3,positionOrder,4.0,75,+1 Lap,dev,2024-06-06
6366,273,401,175,17,24,9,9,positionOrder,0.0,70,+6 Laps,dev,2024-06-06
6361,273,628,175,16,20,4,4,positionOrder,3.0,75,+1 Lap,dev,2024-06-06
6386,273,839,175,40,0,29,F,positionOrder,0.0,0,Did not qualify,dev,2024-06-06
6385,273,297,190,13,0,28,F,positionOrder,0.0,0,Did not qualify,dev,2024-06-06
