race_id,year,round,circuit_id,race_name,date,time,race_id_join,race_timestamp,data_source,ingestion_date
914,2014,17,Circuit of the Americas,United States Grand Prix,2014-11-02,06:00:00,United States Grand Prix2014,2014-11-02 06:00:00,api,2024-06-12
915,2014,18,Autódromo José Carlos Pace,Brazilian Grand Prix,2014-11-09,06:00:00,Brazilian Grand Prix2014,2014-11-09 06:00:00,api,2024-06-12
916,2014,19,Yas Marina Circuit,Abu Dhabi Grand Prix,2014-11-23,06:00:00,Abu Dhabi Grand Prix2014,2014-11-23 06:00:00,api,2024-06-12
917,2015,1,Albert Park Grand Prix Circuit,Australian Grand Prix,2015-03-15,06:00:00,Australian Grand Prix2015,2015-03-15 06:00:00,api,2024-06-12
918,2015,2,Sepang International Circuit,Malaysian Grand Prix,2015-03-29,06:00:00,Malaysian Grand Prix2015,2015-03-29 06:00:00,api,2024-06-12
919,2015,3,Shanghai International Circuit,Chinese Grand Prix,2015-04-12,06:00:00,Chinese Grand Prix2015,2015-04-12 06:00:00,api,2024-06-12
920,2015,4,Bahrain International Circuit,Bahrain Grand Prix,2015-04-19,06:00:00,Bahrain Grand Prix2015,2015-04-19 06:00:00,api,2024-06-12
921,2015,5,Circuit de Barcelona-Catalunya,Spanish Grand Prix,2015-05-10,06:00:00,Spanish Grand Prix2015,2015-05-10 06:00:00,api,2024-06-12
922,2015,6,Circuit de Monaco,Monaco Grand Prix,2015-05-24,06:00:00,Monaco Grand Prix2015,2015-05-24 06:00:00,api,2024-06-12
923,2015,7,Circuit Gilles Villeneuve,Canadian Grand Prix,2015-06-07,06:00:00,Canadian Grand Prix2015,2015-06-07 06:00:00,api,2024-06-12
924,2015,8,Red Bull Ring,Austrian Grand Prix,2015-06-21,06:00:00,Austrian Grand Prix2015,2015-06-21 06:00:00,api,2024-06-12
925,2015,9,Silverstone Circuit,British Grand Prix,2015-07-05,06:00:00,British Grand Prix2015,2015-07-05 06:00:00,api,2024-06-12
926,2015,10,Hungaroring,Hungarian Grand Prix,2015-07-26,06:00:00,Hungarian Grand Prix2015,2015-07-26 06:00:00,api,2024-06-12
927,2015,11,Circuit de Spa-Francorchamps,Belgian Grand Prix,2015-08-23,06:00:00,Belgian Grand Prix2015,2015-08-23 06:00:00,api,2024-06-12
928,2015,12,Autodromo Nazionale di Monza,Italian Grand Prix,2015-09-06,06:00:00,Italian Grand Prix2015,2015-09-06 06:00:00,api,2024-06-12
929,2015,13,Marina Bay Street Circuit,Singapore Grand Prix,2015-09-20,06:00:00,Singapore Grand Prix2015,2015-09-20 06:00:00,api,2024-06-12
930,2015,14,Suzuka Circuit,Japanese Grand Prix,2015-09-27,06:00:00,Japanese Grand Prix2015,2015-09-27 06:00:00,api,2024-06-12
931,2015,15,Sochi Autodrom,Russian Grand Prix,2015-10-11,06:00:00,Russian Grand Prix2015,2015-10-11 06:00:00,api,2024-06-12
932,2015,16,Circuit of the Americas,United States Grand Prix,2015-10-25,06:00:00,United States Grand Prix2015,2015-10-25 06:00:00,api,2024-06-12
933,2015,17,Autódromo Hermanos Rodríguez,Mexican Grand Prix,2015-11-01,06:00:00,Mexican Grand Prix2015,2015-11-01 06:00:00,api,2024-06-12
934,2015,18,Autódromo José Carlos Pace,Brazilian Grand Prix,2015-11-15,06:00:00,Brazilian Grand Prix2015,2015-11-15 06:00:00,api,2024-06-12
935,2015,19,Yas Marina Circuit,Abu Dhabi Grand Prix,2015-11-29,06:00:00,Abu Dhabi Grand Prix2015,2015-11-29 06:00:00,api,2024-06-12
936,2016,1,Albert Park Grand Prix Circuit,Australian Grand Prix,2016-03-20,06:00:00,Australian Grand Prix2016,2016-03-20 06:00:00,api,2024-06-12
937,2016,2,Bahrain International Circuit,Bahrain Grand Prix,2016-04-03,06:00:00,Bahrain Grand Prix2016,2016-04-03 06:00:00,api,2024-06-12
938,2016,3,Shanghai International Circuit,Chinese Grand Prix,2016-04-17,06:00:00,Chinese Grand Prix2016,2016-04-17 06:00:00,api,2024-06-12
939,2016,4,Sochi Autodrom,Russian Grand Prix,2016-05-01,06:00:00,Russian Grand Prix2016,2016-05-01 06:00:00,api,2024-06-12
940,2016,5,Circuit de Barcelona-Catalunya,Spanish Grand Prix,2016-05-15,06:00:00,Spanish Grand Prix2016,2016-05-15 06:00:00,api,2024-06-12
941,2016,6,Circuit de Monaco,Monaco Grand Prix,2016-05-29,06:00:00,Monaco Grand Prix2016,2016-05-29 06:00:00,api,2024-06-12
942,2016,7,Circuit Gilles Villeneuve,Canadian Grand Prix,2016-06-12,06:00:00,Canadian Grand Prix2016,2016-06-12 06:00:00,api,2024-06-12
943,2016,8,Baku City Circuit,European Grand Prix,2016-06-19,06:00:00,European Grand Prix2016,2016-06-19 06:00:00,api,2024-06-12
944,2016,9,Red Bull Ring,Austrian Grand Prix,2016-07-03,06:00:00,Austrian Grand Prix2016,2016-07-03 06:00:00,api,2024-06-12
945,2016,10,Silverstone Circuit,British Grand Prix,2016-07-10,06:00:00,British Grand Prix2016,2016-07-10 06:00:00,api,2024-06-12
946,2016,11,Hungaroring,Hungarian Grand Prix,2016-07-24,06:00:00,Hungarian Grand Prix2016,2016-07-24 06:00:00,api,2024-06-12
947,2016,12,Hockenheimring,German Grand Prix,2016-07-31,06:00:00,German Grand Prix2016,2016-07-31 06:00:00,api,2024-06-12
948,2016,13,Circuit de Spa-Francorchamps,Belgian Grand Prix,2016-08-28,06:00:00,Belgian Grand Prix2016,2016-08-28 06:00:00,api,2024-06-12
949,2016,14,Autodromo Nazionale di Monza,Italian Grand Prix,2016-09-04,06:00:00,Italian Grand Prix2016,2016-09-04 06:00:00,api,2024-06-12
950,2016,15,Marina Bay Street Circuit,Singapore Grand Prix,2016-09-18,06:00:00,Singapore Grand Prix2016,2016-09-18 06:00:00,api,2024-06-12
951,2016,16,Sepang International Circuit,Malaysian Grand Prix,2016-10-02,06:00:00,Malaysian Grand Prix2016,2016-10-02 06:00:00,api,2024-06-12
952,2016,17,Suzuka Circuit,Japanese Grand Prix,2016-10-09,06:00:00,Japanese Grand Prix2016,2016-10-09 06:00:00,api,2024-06-12
953,2016,18,Circuit of the Americas,United States Grand Prix,2016-10-23,06:00:00,United States Grand Prix2016,2016-10-23 06:00:00,api,2024-06-12
954,2016,19,Autódromo Hermanos Rodríguez,Mexican Grand Prix,2016-10-30,06:00:00,Mexican Grand Prix2016,2016-10-30 06:00:00,api,2024-06-12
955,2016,20,Autódromo José Carlos Pace,Brazilian Grand Prix,2016-11-13,06:00:00,Brazilian Grand Prix2016,2016-11-13 06:00:00,api,2024-06-12
956,2016,21,Yas Marina Circuit,Abu Dhabi Grand Prix,2016-11-27,06:00:00,Abu Dhabi Grand Prix2016,2016-11-27 06:00:00,api,2024-06-12
957,2017,1,Albert Park Grand Prix Circuit,Australian Grand Prix,2017-03-26,06:00:00,Australian Grand Prix2017,2017-03-26 06:00:00,api,2024-06-12
958,2017,2,Shanghai International Circuit,Chinese Grand Prix,2017-04-09,06:00:00,Chinese Grand Prix2017,2017-04-09 06:00:00,api,2024-06-12
959,2017,3,Bahrain International Circuit,Bahrain Grand Prix,2017-04-16,06:00:00,Bahrain Grand Prix2017,2017-04-16 06:00:00,api,2024-06-12
960,2017,4,Sochi Autodrom,Russian Grand Prix,2017-04-30,06:00:00,Russian Grand Prix2017,2017-04-30 06:00:00,api,2024-06-12
961,2017,5,Circuit de Barcelona-Catalunya,Spanish Grand Prix,2017-05-14,06:00:00,Spanish Grand Prix2017,2017-05-14 06:00:00,api,2024-06-12
962,2017,6,Circuit de Monaco,Monaco Grand Prix,2017-05-28,06:00:00,Monaco Grand Prix2017,2017-05-28 06:00:00,api,2024-06-12
963,2017,7,Circuit Gilles Villeneuve,Canadian Grand Prix,2017-06-11,06:00:00,Canadian Grand Prix2017,2017-06-11 06:00:00,api,2024-06-12
964,2017,8,Baku City Circuit,Azerbaijan Grand Prix,2017-06-25,06:00:00,Azerbaijan Grand Prix2017,2017-06-25 06:00:00,api,2024-06-12
965,2017,9,Red Bull Ring,Austrian Grand Prix,2017-07-09,06:00:00,Austrian Grand Prix2017,2017-07-09 06:00:00,api,2024-06-12
966,2017,10,Silverstone Circuit,British Grand Prix,2017-07-16,06:00:00,British Grand Prix2017,2017-07-16 06:00:00,api,2024-06-12
967,2017,11,Hungaroring,Hungarian Grand Prix,2017-07-30,06:00:00,Hungarian Grand Prix2017,2017-07-30 06:00:00,api,2024-06-12
968,2017,12,Circuit de Spa-Francorchamps,Belgian Grand Prix,2017-08-27,06:00:00,Belgian Grand Prix2017,2017-08-27 06:00:00,api,2024-06-12
969,2017,13,Autodromo Nazionale di Monza,Italian Grand Prix,2017-09-03,06:00:00,Italian Grand Prix2017,2017-09-03 06:00:00,api,2024-06-12
970,2017,14,Marina Bay Street Circuit,Singapore Grand Prix,2017-09-17,06:00:00,Singapore Grand Prix2017,2017-09-17 06:00:00,api,2024-06-12
971,2017,15,Sepang International Circuit,Malaysian Grand Prix,2017-10-01,06:00:00,Malaysian Grand Prix2017,2017-10-01 06:00:00,api,2024-06-12
972,2017,16,Suzuka Circuit,Japanese Grand Prix,2017-10-08,06:00:00,Japanese Grand Prix2017,2017-10-08 06:00:00,api,2024-06-12
973,2017,17,Circuit of the Americas,United States Grand Prix,2017-10-22,06:00:00,United States Grand Prix2017,2017-10-22 06:00:00,api,2024-06-12
974,2017,18,Autódromo Hermanos Rodríguez,Mexican Grand Prix,2017-10-29,06:00:00,Mexican Grand Prix2017,2017-10-29 06:00:00,api,2024-06-12
975,2017,19,Autódromo José Carlos Pace,Brazilian Grand Prix,2017-11-12,06:00:00,Brazilian Grand Prix2017,2017-11-12 06:00:00,api,2024-06-12
976,2017,20,Yas Marina Circuit,Abu Dhabi Grand Prix,2017-11-26,06:00:00,Abu Dhabi Grand Prix2017,2017-11-26 06:00:00,api,2024-06-12
977,2018,1,Albert Park Grand Prix Circuit,Australian Grand Prix,2018-03-25,06:00:00,Australian Grand Prix2018,2018-03-25 06:00:00,api,2024-06-12
978,2018,2,Bahrain International Circuit,Bahrain Grand Prix,2018-04-08,06:00:00,Bahrain Grand Prix2018,2018-04-08 06:00:00,api,2024-06-12
979,2018,3,Shanghai International Circuit,Chinese Grand Prix,2018-04-15,06:00:00,Chinese Grand Prix2018,2018-04-15 06:00:00,api,2024-06-12
980,2018,4,Baku City Circuit,Azerbaijan Grand Prix,2018-04-29,06:00:00,Azerbaijan Grand Prix2018,2018-04-29 06:00:00,api,2024-06-12
981,2018,5,Circuit de Barcelona-Catalunya,Spanish Grand Prix,2018-05-13,06:00:00,Spanish Grand Prix2018,2018-05-13 06:00:00,api,2024-06-12
982,2018,6,Circuit de Monaco,Monaco Grand Prix,2018-05-27,06:00:00,Monaco Grand Prix2018,2018-05-27 06:00:00,api,2024-06-12
983,2018,7,Circuit Gilles Villeneuve,Canadian Grand Prix,2018-06-10,06:00:00,Canadian Grand Prix2018,2018-06-10 06:00:00,api,2024-06-12
984,2018,8,Circuit Paul Ricard,French Grand Prix,2018-06-24,06:00:00,French Grand Prix2018,2018-06-24 06:00:00,api,2024-06-12
985,2018,9,Red Bull Ring,Austrian Grand Prix,2018-07-01,06:00:00,Austrian Grand Prix2018,2018-07-01 06:00:00,api,2024-06-12
986,2018,10,Silverstone Circuit,British Grand Prix,2018-07-08,06:00:00,British Grand Prix2018,2018-07-08 06:00:00,api,2024-06-12
987,2018,11,Hockenheimring,German Grand Prix,2018-07-22,06:00:00,German Grand Prix2018,2018-07-22 06:00:00,api,2024-06-12
988,2018,12,Hungaroring,Hungarian Grand Prix,2018-07-29,06:00:00,Hungarian Grand Prix2018,2018-07-29 06:00:00,api,2024-06-12
989,2018,13,Circuit de Spa-Francorchamps,Belgian Grand Prix,2018-08-26,06:00:00,Belgian Grand Prix2018,2018-08-26 06:00:00,api,2024-06-12
990,2018,14,Autodromo Nazionale di Monza,Italian Grand Prix,2018-09-02,06:00:00,Italian Grand Prix2018,2018-09-02 06:00:00,api,2024-06-12
991,2018,15,Marina Bay Street Circuit,Singapore Grand Prix,2018-09-16,06:00:00,Singapore Grand Prix2018,2018-09-16 06:00:00,api,2024-06-12
992,2018,16,Sochi Autodrom,Russian Grand Prix,2018-09-30,06:00:00,Russian Grand Prix2018,2018-09-30 06:00:00,api,2024-06-12
993,2018,17,Suzuka Circuit,Japanese Grand Prix,2018-10-07,06:00:00,Japanese Grand Prix2018,2018-10-07 06:00:00,api,2024-06-12
994,2018,18,Circuit of the Americas,United States Grand Prix,2018-10-21,06:00:00,United States Grand Prix2018,2018-10-21 06:00:00,api,2024-06-12
995,2018,19,Autódromo Hermanos Rodríguez,Mexican Grand Prix,2018-10-28,06:00:00,Mexican Grand Prix2018,2018-10-28 06:00:00,api,2024-06-12
996,2018,20,Autódromo José Carlos Pace,Brazilian Grand Prix,2018-11-11,06:00:00,Brazilian Grand Prix2018,2018-11-11 06:00:00,api,2024-06-12
997,2018,21,Yas Marina Circuit,Abu Dhabi Grand Prix,2018-11-25,06:00:00,Abu Dhabi Grand Prix2018,2018-11-25 06:00:00,api,2024-06-12
998,2019,1,Albert Park Grand Prix Circuit,Australian Grand Prix,2019-03-17,06:00:00,Australian Grand Prix2019,2019-03-17 06:00:00,api,2024-06-12
999,2019,2,Bahrain International Circuit,Bahrain Grand Prix,2019-03-31,06:00:00,Bahrain Grand Prix2019,2019-03-31 06:00:00,api,2024-06-12
1000,2019,3,Shanghai International Circuit,Chinese Grand Prix,2019-04-14,06:00:00,Chinese Grand Prix2019,2019-04-14 06:00:00,api,2024-06-12
1001,2019,4,Baku City Circuit,Azerbaijan Grand Prix,2019-04-28,06:00:00,Azerbaijan Grand Prix2019,2019-04-28 06:00:00,api,2024-06-12
1002,2019,5,Circuit de Barcelona-Catalunya,Spanish Grand Prix,2019-05-12,06:00:00,Spanish Grand Prix2019,2019-05-12 06:00:00,api,2024-06-12
1003,2019,6,Circuit de Monaco,Monaco Grand Prix,2019-05-26,06:00:00,Monaco Grand Prix2019,2019-05-26 06:00:00,api,2024-06-12
1004,2019,7,Circuit Gilles Villeneuve,Canadian Grand Prix,2019-06-09,06:00:00,Canadian Grand Prix2019,2019-06-09 06:00:00,api,2024-06-12
1005,2019,8,Circuit Paul Ricard,French Grand Prix,2019-06-23,06:00:00,French Grand Prix2019,2019-06-23 06:00:00,api,2024-06-12
1006,2019,9,Red Bull Ring,Austrian Grand Prix,2019-06-30,06:00:00,Austrian Grand Prix2019,2019-06-30 06:00:00,api,2024-06-12
1007,2019,10,Silverstone Circuit,British Grand Prix,2019-07-14,06:00:00,British Grand Prix2019,2019-07-14 06:00:00,api,2024-06-12
1008,2019,11,Hockenheimring,German Grand Prix,2019-07-28,06:00:00,German Grand Prix2019,2019-07-28 06:00:00,api,2024-06-12
1009,2019,12,Hungaroring,Hungarian Grand Prix,2019-08-04,06:00:00,Hungarian Grand Prix2019,2019-08-04 06:00:00,api,2024-06-12
1010,2019,13,Circuit de Spa-Francorchamps,Belgian Grand Prix,2019-09-01,06:00:00,Belgian Grand Prix2019,2019-09-01 06:00:00,api,2024-06-12
1011,2019,14,Autodromo Nazionale di Monza,Italian Grand Prix,2019-09-08,06:00:00,Italian Grand Prix2019,2019-09-08 06:00:00,api,2024-06-12
1012,2019,15,Marina Bay Street Circuit,Singapore Grand Prix,2019-09-22,06:00:00,Singapore Grand Prix2019,2019-09-22 06:00:00,api,2024-06-12
1013,2019,16,Sochi Autodrom,Russian Grand Prix,2019-09-29,06:00:00,Russian Grand Prix2019,2019-09-29 06:00:00,api,2024-06-12
1014,2019,17,Suzuka Circuit,Japanese Grand Prix,2019-10-13,06:00:00,Japanese Grand Prix2019,2019-10-13 06:00:00,api,2024-06-12
1015,2019,18,Autódromo Hermanos Rodríguez,Mexican Grand Prix,2019-10-27,06:00:00,Mexican Grand Prix2019,2019-10-27 06:00:00,api,2024-06-12
1016,2019,19,Circuit of the Americas,United States Grand Prix,2019-11-03,06:00:00,United States Grand Prix2019,2019-11-03 06:00:00,api,2024-06-12
1017,2019,20,Autódromo José Carlos Pace,Brazilian Grand Prix,2019-11-17,06:00:00,Brazilian Grand Prix2019,2019-11-17 06:00:00,api,2024-06-12
1018,2019,21,Yas Marina Circuit,Abu Dhabi Grand Prix,2019-12-01,06:00:00,Abu Dhabi Grand Prix2019,2019-12-01 06:00:00,api,2024-06-12
1019,2020,1,Red Bull Ring,Austrian Grand Prix,2020-07-05,06:00:00,Austrian Grand Prix2020,2020-07-05 06:00:00,api,2024-06-12
1020,2020,2,Red Bull Ring,Styrian Grand Prix,2020-07-12,06:00:00,Styrian Grand Prix2020,2020-07-12 06:00:00,api,2024-06-12
1021,2020,3,Hungaroring,Hungarian Grand Prix,2020-07-19,06:00:00,Hungarian Grand Prix2020,2020-07-19 06:00:00,api,2024-06-12
1022,2020,4,Silverstone Circuit,British Grand Prix,2020-08-02,06:00:00,British Grand Prix2020,2020-08-02 06:00:00,api,2024-06-12
1023,2020,5,Silverstone Circuit,70th Anniversary Grand Prix,2020-08-09,06:00:00,70th Anniversary Grand Prix2020,2020-08-09 06:00:00,api,2024-06-12
1024,2020,6,Circuit de Barcelona-Catalunya,Spanish Grand Prix,2020-08-16,06:00:00,Spanish Grand Prix2020,2020-08-16 06:00:00,api,2024-06-12
1025,2020,7,Circuit de Spa-Francorchamps,Belgian Grand Prix,2020-08-30,06:00:00,Belgian Grand Prix2020,2020-08-30 06:00:00,api,2024-06-12
1026,2020,8,Autodromo Nazionale di Monza,Italian Grand Prix,2020-09-06,06:00:00,Italian Grand Prix2020,2020-09-06 06:00:00,api,2024-06-12
1027,2020,9,Autodromo Internazionale del Mugello,Tuscan Grand Prix,2020-09-13,06:00:00,Tuscan Grand Prix2020,2020-09-13 06:00:00,api,2024-06-12
1028,2020,10,Sochi Autodrom,Russian Grand Prix,2020-09-27,06:00:00,Russian Grand Prix2020,2020-09-27 06:00:00,api,2024-06-12
1029,2020,11,Nürburgring,Eifel Grand Prix,2020-10-11,06:00:00,Eifel Grand Prix2020,2020-10-11 06:00:00,api,2024-06-12
1030,2020,12,Autódromo Internacional do Algarve,Portuguese Grand Prix,2020-10-25,06:00:00,Portuguese Grand Prix2020,2020-10-25 06:00:00,api,2024-06-12
1031,2020,13,Autodromo Enzo e Dino Ferrari,Emilia Romagna Grand Prix,2020-11-01,06:00:00,Emilia Romagna Grand Prix2020,2020-11-01 06:00:00,api,2024-06-12
1032,2020,14,Istanbul Park,Turkish Grand Prix,2020-11-15,06:00:00,Turkish Grand Prix2020,2020-11-15 06:00:00,api,2024-06-12
1033,2020,15,Bahrain International Circuit,Bahrain Grand Prix,2020-11-29,06:00:00,Bahrain Grand Prix2020,2020-11-29 06:00:00,api,2024-06-12
1034,2020,16,Bahrain International Circuit,Sakhir Grand Prix,2020-12-06,06:00:00,Sakhir Grand Prix2020,2020-12-06 06:00:00,api,2024-06-12
1035,2020,17,Yas Marina Circuit,Abu Dhabi Grand Prix,2020-12-13,06:00:00,Abu Dhabi Grand Prix2020,2020-12-13 06:00:00,api,2024-06-12
1036,2021,1,Bahrain International Circuit,Bahrain Grand Prix,2021-03-28,06:00:00,Bahrain Grand Prix2021,2021-03-28 06:00:00,api,2024-06-12
1037,2021,2,Autodromo Enzo e Dino Ferrari,Emilia Romagna Grand Prix,2021-04-18,06:00:00,Emilia Romagna Grand Prix2021,2021-04-18 06:00:00,api,2024-06-12
1038,2021,3,Autódromo Internacional do Algarve,Portuguese Grand Prix,2021-05-02,06:00:00,Portuguese Grand Prix2021,2021-05-02 06:00:00,api,2024-06-12
1039,2021,4,Circuit de Barcelona-Catalunya,Spanish Grand Prix,2021-05-09,06:00:00,Spanish Grand Prix2021,2021-05-09 06:00:00,api,2024-06-12
1040,2021,5,Circuit de Monaco,Monaco Grand Prix,2021-05-23,06:00:00,Monaco Grand Prix2021,2021-05-23 06:00:00,api,2024-06-12
1041,2021,6,Baku City Circuit,Azerbaijan Grand Prix,2021-06-06,06:00:00,Azerbaijan Grand Prix2021,2021-06-06 06:00:00,api,2024-06-12
1042,2021,7,Circuit Paul Ricard,French Grand Prix,2021-06-20,06:00:00,French Grand Prix2021,2021-06-20 06:00:00,api,2024-06-12
1043,2021,8,Red Bull Ring,Styrian Grand Prix,2021-06-27,06:00:00,Styrian Grand Prix2021,2021-06-27 06:00:00,api,2024-06-12
1044,2021,9,Red Bull Ring,Austrian Grand Prix,2021-07-04,06:00:00,Austrian Grand Prix2021,2021-07-04 06:00:00,api,2024-06-12
1045,2021,10,Silverstone Circuit,British Grand Prix,2021-07-18,06:00:00,British Grand Prix2021,2021-07-18 06:00:00,api,2024-06-12
1046,2021,11,Hungaroring,Hungarian Grand Prix,2021-08-01,06:00:00,Hungarian Grand Prix2021,2021-08-01 06:00:00,api,2024-06-12
1047,2021,12,Circuit de Spa-Francorchamps,Belgian Grand Prix,2021-08-29,06:00:00,Belgian Grand Prix2021,2021-08-29 06:00:00,api,2024-06-12
1048,2021,13,Circuit Park Zandvoort,Dutch Grand Prix,2021-09-05,06:00:00,Dutch Grand Prix2021,2021-09-05 06:00:00,api,2024-06-12
1049,2021,14,Autodromo Nazionale di Monza,Italian Grand Prix,2021-09-12,06:00:00,Italian Grand Prix2021,2021-09-12 06:00:00,api,2024-06-12
1050,2021,15,Sochi Autodrom,Russian Grand Prix,2021-09-26,06:00:00,Russian Grand Prix2021,2021-09-26 06:00:00,api,2024-06-12
1051,2021,16,Istanbul Park,Turkish Grand Prix,2021-10-10,06:00:00,Turkish Grand Prix2021,2021-10-10 06:00:00,api,2024-06-12
1052,2021,17,Circuit of the Americas,United States Grand Prix,2021-10-24,06:00:00,United States Grand Prix2021,2021-10-24 06:00:00,api,2024-06-12
1053,2021,18,Autódromo Hermanos Rodríguez,Mexico City Grand Prix,2021-11-07,06:00:00,Mexico City Grand Prix2021,2021-11-07 06:00:00,api,2024-06-12
1054,2021,19,Autódromo José Carlos Pace,São Paulo Grand Prix,2021-11-14,06:00:00,São Paulo Grand Prix2021,2021-11-14 06:00:00,api,2024-06-12
1055,2021,20,Losail International Circuit,Qatar Grand Prix,2021-11-21,06:00:00,Qatar Grand Prix2021,2021-11-21 06:00:00,api,2024-06-12
1056,2021,21,Jeddah Corniche Circuit,Saudi Arabian Grand Prix,2021-12-05,06:00:00,Saudi Arabian Grand Prix2021,2021-12-05 06:00:00,api,2024-06-12
1057,2021,22,Yas Marina Circuit,Abu Dhabi Grand Prix,2021-12-12,06:00:00,Abu Dhabi Grand Prix2021,2021-12-12 06:00:00,api,2024-06-12
1058,2022,1,Bahrain International Circuit,Bahrain Grand Prix,2022-03-20,06:00:00,Bahrain Grand Prix2022,2022-03-20 06:00:00,api,2024-06-12
1059,2022,2,Jeddah Corniche Circuit,Saudi Arabian Grand Prix,2022-03-27,06:00:00,Saudi Arabian Grand Prix2022,2022-03-27 06:00:00,api,2024-06-12
1060,2022,3,Albert Park Grand Prix Circuit,Australian Grand Prix,2022-04-10,06:00:00,Australian Grand Prix2022,2022-04-10 06:00:00,api,2024-06-12
1061,2022,4,Autodromo Enzo e Dino Ferrari,Emilia Romagna Grand Prix,2022-04-24,06:00:00,Emilia Romagna Grand Prix2022,2022-04-24 06:00:00,api,2024-06-12
1062,2022,5,Miami International Autodrome,Miami Grand Prix,2022-05-08,06:00:00,Miami Grand Prix2022,2022-05-08 06:00:00,api,2024-06-12
1063,2022,6,Circuit de Barcelona-Catalunya,Spanish Grand Prix,2022-05-22,06:00:00,Spanish Grand Prix2022,2022-05-22 06:00:00,api,2024-06-12
1064,2022,7,Circuit de Monaco,Monaco Grand Prix,2022-05-29,06:00:00,Monaco Grand Prix2022,2022-05-29 06:00:00,api,2024-06-12
1065,2022,8,Baku City Circuit,Azerbaijan Grand Prix,2022-06-12,06:00:00,Azerbaijan Grand Prix2022,2022-06-12 06:00:00,api,2024-06-12
1066,2022,9,Circuit Gilles Villeneuve,Canadian Grand Prix,2022-06-19,06:00:00,Canadian Grand Prix2022,2022-06-19 06:00:00,api,2024-06-12
1067,2022,10,Silverstone Circuit,British Grand Prix,2022-07-03,06:00:00,British Grand Prix2022,2022-07-03 06:00:00,api,2024-06-12
1068,2022,11,Red Bull Ring,Austrian Grand Prix,2022-07-10,06:00:00,Austrian Grand Prix2022,2022-07-10 06:00:00,api,2024-06-12
1069,2022,12,Circuit Paul Ricard,French Grand Prix,2022-07-24,06:00:00,French Grand Prix2022,2022-07-24 06:00:00,api,2024-06-12
1070,2022,13,Hungaroring,Hungarian Grand Prix,2022-07-31,06:00:00,Hungarian Grand Prix2022,2022-07-31 06:00:00,api,2024-06-12
1071,2022,14,Circuit de Spa-Francorchamps,Belgian Grand Prix,2022-08-28,06:00:00,Belgian Grand Prix2022,2022-08-28 06:00:00,api,2024-06-12
1072,2022,15,Circuit Park Zandvoort,Dutch Grand Prix,2022-09-04,06:00:00,Dutch Grand Prix2022,2022-09-04 06:00:00,api,2024-06-12
1073,2022,16,Autodromo Nazionale di Monza,Italian Grand Prix,2022-09-11,06:00:00,Italian Grand Prix2022,2022-09-11 06:00:00,api,2024-06-12
1074,2022,17,Marina Bay Street Circuit,Singapore Grand Prix,2022-10-02,06:00:00,Singapore Grand Prix2022,2022-10-02 06:00:00,api,2024-06-12
1075,2022,18,Suzuka Circuit,Japanese Grand Prix,2022-10-09,06:00:00,Japanese Grand Prix2022,2022-10-09 06:00:00,api,2024-06-12
1076,2022,19,Circuit of the Americas,United States Grand Prix,2022-10-23,06:00:00,United States Grand Prix2022,2022-10-23 06:00:00,api,2024-06-12
1077,2022,20,Autódromo Hermanos Rodríguez,Mexico City Grand Prix,2022-10-30,06:00:00,Mexico City Grand Prix2022,2022-10-30 06:00:00,api,2024-06-12
1078,2022,21,Autódromo José Carlos Pace,São Paulo Grand Prix,2022-11-13,06:00:00,São Paulo Grand Prix2022,2022-11-13 06:00:00,api,2024-06-12
1079,2022,22,Yas Marina Circuit,Abu Dhabi Grand Prix,2022-11-20,06:00:00,Abu Dhabi Grand Prix2022,2022-11-20 06:00:00,api,2024-06-12
1080,2023,1,Bahrain International Circuit,Bahrain Grand Prix,2023-03-05,06:00:00,Bahrain Grand Prix2023,2023-03-05 06:00:00,api,2024-06-12
1081,2023,2,Jeddah Corniche Circuit,Saudi Arabian Grand Prix,2023-03-19,06:00:00,Saudi Arabian Grand Prix2023,2023-03-19 06:00:00,api,2024-06-12
1082,2023,3,Albert Park Grand Prix Circuit,Australian Grand Prix,2023-04-02,06:00:00,Australian Grand Prix2023,2023-04-02 06:00:00,api,2024-06-12
1083,2023,4,Baku City Circuit,Azerbaijan Grand Prix,2023-04-30,06:00:00,Azerbaijan Grand Prix2023,2023-04-30 06:00:00,api,2024-06-12
1084,2023,5,Miami International Autodrome,Miami Grand Prix,2023-05-07,06:00:00,Miami Grand Prix2023,2023-05-07 06:00:00,api,2024-06-12
1085,2023,6,Circuit de Monaco,Monaco Grand Prix,2023-05-28,06:00:00,Monaco Grand Prix2023,2023-05-28 06:00:00,api,2024-06-12
1086,2023,7,Circuit de Barcelona-Catalunya,Spanish Grand Prix,2023-06-04,06:00:00,Spanish Grand Prix2023,2023-06-04 06:00:00,api,2024-06-12
1087,2023,8,Circuit Gilles Villeneuve,Canadian Grand Prix,2023-06-18,06:00:00,Canadian Grand Prix2023,2023-06-18 06:00:00,api,2024-06-12
1088,2023,9,Red Bull Ring,Austrian Grand Prix,2023-07-02,06:00:00,Austrian Grand Prix2023,2023-07-02 06:00:00,api,2024-06-12
1089,2023,10,Silverstone Circuit,British Grand Prix,2023-07-09,06:00:00,British Grand Prix2023,2023-07-09 06:00:00,api,2024-06-12
1090,2023,11,Hungaroring,Hungarian Grand Prix,2023-07-23,06:00:00,Hungarian Grand Prix2023,2023-07-23 06:00:00,api,2024-06-12
