race_id,year,round,circuit_id,race_name,date,time,race_timestamp,data_source,ingestion_date
372,1988,1,36,Brazilian Grand Prix,1988-04-03,\N,1988-04-03 \N,dev,2024-04-25
373,1988,2,21,San Marino Grand Prix,1988-05-01,\N,1988-05-01 \N,dev,2024-04-25
374,1988,3,6,Monaco Grand Prix,1988-05-15,\N,1988-05-15 \N,dev,2024-04-25
375,1988,4,32,Mexican Grand Prix,1988-05-29,\N,1988-05-29 \N,dev,2024-04-25
376,1988,5,7,Canadian Grand Prix,1988-06-12,\N,1988-06-12 \N,dev,2024-04-25
377,1988,6,37,Detroit Grand Prix,1988-06-19,\N,1988-06-19 \N,dev,2024-04-25
378,1988,7,34,French Grand Prix,1988-07-03,\N,1988-07-03 \N,dev,2024-04-25
379,1988,8,9,British Grand Prix,1988-07-10,\N,1988-07-10 \N,dev,2024-04-25
380,1988,9,10,German Grand Prix,1988-07-24,\N,1988-07-24 \N,dev,2024-04-25
381,1988,10,11,Hungarian Grand Prix,1988-08-07,\N,1988-08-07 \N,dev,2024-04-25
382,1988,11,13,Belgian Grand Prix,1988-08-28,\N,1988-08-28 \N,dev,2024-04-25
383,1988,12,14,Italian Grand Prix,1988-09-11,\N,1988-09-11 \N,dev,2024-04-25
384,1988,13,27,Portuguese Grand Prix,1988-09-25,\N,1988-09-25 \N,dev,2024-04-25
385,1988,14,26,Spanish Grand Prix,1988-10-02,\N,1988-10-02 \N,dev,2024-04-25
386,1988,15,22,Japanese Grand Prix,1988-10-30,\N,1988-10-30 \N,dev,2024-04-25
387,1988,16,29,Australian Grand Prix,1988-11-13,\N,1988-11-13 \N,dev,2024-04-25
388,1987,1,36,Brazilian Grand Prix,1987-04-12,\N,1987-04-12 \N,dev,2024-04-25
389,1987,2,21,San Marino Grand Prix,1987-05-03,\N,1987-05-03 \N,dev,2024-04-25
390,1987,3,13,Belgian Grand Prix,1987-05-17,\N,1987-05-17 \N,dev,2024-04-25
391,1987,4,6,Monaco Grand Prix,1987-05-31,\N,1987-05-31 \N,dev,2024-04-25
392,1987,5,37,Detroit Grand Prix,1987-06-21,\N,1987-06-21 \N,dev,2024-04-25
393,1987,6,34,French Grand Prix,1987-07-05,\N,1987-07-05 \N,dev,2024-04-25
394,1987,7,9,British Grand Prix,1987-07-12,\N,1987-07-12 \N,dev,2024-04-25
395,1987,8,10,German Grand Prix,1987-07-26,\N,1987-07-26 \N,dev,2024-04-25
396,1987,9,11,Hungarian Grand Prix,1987-08-09,\N,1987-08-09 \N,dev,2024-04-25
397,1987,10,23,Austrian Grand Prix,1987-08-16,\N,1987-08-16 \N,dev,2024-04-25
398,1987,11,14,Italian Grand Prix,1987-09-06,\N,1987-09-06 \N,dev,2024-04-25
399,1987,12,27,Portuguese Grand Prix,1987-09-20,\N,1987-09-20 \N,dev,2024-04-25
400,1987,13,26,Spanish Grand Prix,1987-09-27,\N,1987-09-27 \N,dev,2024-04-25
401,1987,14,32,Mexican Grand Prix,1987-10-18,\N,1987-10-18 \N,dev,2024-04-25
402,1987,15,22,Japanese Grand Prix,1987-11-01,\N,1987-11-01 \N,dev,2024-04-25
403,1987,16,29,Australian Grand Prix,1987-11-15,\N,1987-11-15 \N,dev,2024-04-25
404,1986,1,36,Brazilian Grand Prix,1986-03-23,\N,1986-03-23 \N,dev,2024-04-25
405,1986,2,26,Spanish Grand Prix,1986-04-13,\N,1986-04-13 \N,dev,2024-04-25
406,1986,3,21,San Marino Grand Prix,1986-04-27,\N,1986-04-27 \N,dev,2024-04-25
407,1986,4,6,Monaco Grand Prix,1986-05-11,\N,1986-05-11 \N,dev,2024-04-25
408,1986,5,13,Belgian Grand Prix,1986-05-25,\N,1986-05-25 \N,dev,2024-04-25
409,1986,6,7,Canadian Grand Prix,1986-06-15,\N,1986-06-15 \N,dev,2024-04-25
410,1986,7,37,Detroit Grand Prix,1986-06-22,\N,1986-06-22 \N,dev,2024-04-25
411,1986,8,34,French Grand Prix,1986-07-06,\N,1986-07-06 \N,dev,2024-04-25
412,1986,9,38,British Grand Prix,1986-07-13,\N,1986-07-13 \N,dev,2024-04-25
413,1986,10,10,German Grand Prix,1986-07-27,\N,1986-07-27 \N,dev,2024-04-25
414,1986,11,11,Hungarian Grand Prix,1986-08-10,\N,1986-08-10 \N,dev,2024-04-25
415,1986,12,23,Austrian Grand Prix,1986-08-17,\N,1986-08-17 \N,dev,2024-04-25
416,1986,13,14,Italian Grand Prix,1986-09-07,\N,1986-09-07 \N,dev,2024-04-25
417,1986,14,27,Portuguese Grand Prix,1986-09-21,\N,1986-09-21 \N,dev,2024-04-25
418,1986,15,32,Mexican Grand Prix,1986-10-12,\N,1986-10-12 \N,dev,2024-04-25
419,1986,16,29,Australian Grand Prix,1986-10-26,\N,1986-10-26 \N,dev,2024-04-25
420,1985,1,36,Brazilian Grand Prix,1985-04-07,\N,1985-04-07 \N,dev,2024-04-25
421,1985,2,27,Portuguese Grand Prix,1985-04-21,\N,1985-04-21 \N,dev,2024-04-25
422,1985,3,21,San Marino Grand Prix,1985-05-05,\N,1985-05-05 \N,dev,2024-04-25
423,1985,4,6,Monaco Grand Prix,1985-05-19,\N,1985-05-19 \N,dev,2024-04-25
424,1985,5,7,Canadian Grand Prix,1985-06-16,\N,1985-06-16 \N,dev,2024-04-25
425,1985,6,37,Detroit Grand Prix,1985-06-23,\N,1985-06-23 \N,dev,2024-04-25
426,1985,7,34,French Grand Prix,1985-07-07,\N,1985-07-07 \N,dev,2024-04-25
427,1985,8,9,British Grand Prix,1985-07-21,\N,1985-07-21 \N,dev,2024-04-25
428,1985,9,20,German Grand Prix,1985-08-04,\N,1985-08-04 \N,dev,2024-04-25
429,1985,10,23,Austrian Grand Prix,1985-08-18,\N,1985-08-18 \N,dev,2024-04-25
430,1985,11,39,Dutch Grand Prix,1985-08-25,\N,1985-08-25 \N,dev,2024-04-25
431,1985,12,14,Italian Grand Prix,1985-09-08,\N,1985-09-08 \N,dev,2024-04-25
432,1985,13,13,Belgian Grand Prix,1985-09-15,\N,1985-09-15 \N,dev,2024-04-25
433,1985,14,38,European Grand Prix,1985-10-06,\N,1985-10-06 \N,dev,2024-04-25
434,1985,15,30,South African Grand Prix,1985-10-19,\N,1985-10-19 \N,dev,2024-04-25
435,1985,16,29,Australian Grand Prix,1985-11-03,\N,1985-11-03 \N,dev,2024-04-25
436,1984,1,36,Brazilian Grand Prix,1984-03-25,\N,1984-03-25 \N,dev,2024-04-25
437,1984,2,30,South African Grand Prix,1984-04-07,\N,1984-04-07 \N,dev,2024-04-25
438,1984,3,40,Belgian Grand Prix,1984-04-29,\N,1984-04-29 \N,dev,2024-04-25
439,1984,4,21,San Marino Grand Prix,1984-05-06,\N,1984-05-06 \N,dev,2024-04-25
440,1984,5,41,French Grand Prix,1984-05-20,\N,1984-05-20 \N,dev,2024-04-25
441,1984,6,6,Monaco Grand Prix,1984-06-03,\N,1984-06-03 \N,dev,2024-04-25
442,1984,7,7,Canadian Grand Prix,1984-06-17,\N,1984-06-17 \N,dev,2024-04-25
443,1984,8,37,Detroit Grand Prix,1984-06-24,\N,1984-06-24 \N,dev,2024-04-25
444,1984,9,42,Dallas Grand Prix,1984-07-08,\N,1984-07-08 \N,dev,2024-04-25
445,1984,10,38,British Grand Prix,1984-07-22,\N,1984-07-22 \N,dev,2024-04-25
446,1984,11,10,German Grand Prix,1984-08-05,\N,1984-08-05 \N,dev,2024-04-25
447,1984,12,23,Austrian Grand Prix,1984-08-19,\N,1984-08-19 \N,dev,2024-04-25
448,1984,13,39,Dutch Grand Prix,1984-08-26,\N,1984-08-26 \N,dev,2024-04-25
449,1984,14,14,Italian Grand Prix,1984-09-09,\N,1984-09-09 \N,dev,2024-04-25
450,1984,15,20,European Grand Prix,1984-10-07,\N,1984-10-07 \N,dev,2024-04-25
451,1984,16,27,Portuguese Grand Prix,1984-10-21,\N,1984-10-21 \N,dev,2024-04-25
452,1983,1,36,Brazilian Grand Prix,1983-03-13,\N,1983-03-13 \N,dev,2024-04-25
453,1983,2,43,United States Grand Prix West,1983-03-27,\N,1983-03-27 \N,dev,2024-04-25
454,1983,3,34,French Grand Prix,1983-04-17,\N,1983-04-17 \N,dev,2024-04-25
455,1983,4,21,San Marino Grand Prix,1983-05-01,\N,1983-05-01 \N,dev,2024-04-25
456,1983,5,6,Monaco Grand Prix,1983-05-15,\N,1983-05-15 \N,dev,2024-04-25
457,1983,6,13,Belgian Grand Prix,1983-05-22,\N,1983-05-22 \N,dev,2024-04-25
458,1983,7,37,Detroit Grand Prix,1983-06-05,\N,1983-06-05 \N,dev,2024-04-25
459,1983,8,7,Canadian Grand Prix,1983-06-12,\N,1983-06-12 \N,dev,2024-04-25
460,1983,9,9,British Grand Prix,1983-07-16,\N,1983-07-16 \N,dev,2024-04-25
461,1983,10,10,German Grand Prix,1983-08-07,\N,1983-08-07 \N,dev,2024-04-25
462,1983,11,23,Austrian Grand Prix,1983-08-14,\N,1983-08-14 \N,dev,2024-04-25
463,1983,12,39,Dutch Grand Prix,1983-08-28,\N,1983-08-28 \N,dev,2024-04-25
464,1983,13,14,Italian Grand Prix,1983-09-11,\N,1983-09-11 \N,dev,2024-04-25
465,1983,14,38,European Grand Prix,1983-09-25,\N,1983-09-25 \N,dev,2024-04-25
466,1983,15,30,South African Grand Prix,1983-10-15,\N,1983-10-15 \N,dev,2024-04-25
467,1982,1,30,South African Grand Prix,1982-01-23,\N,1982-01-23 \N,dev,2024-04-25
468,1982,2,36,Brazilian Grand Prix,1982-03-21,\N,1982-03-21 \N,dev,2024-04-25
469,1982,3,43,United States Grand Prix West,1982-04-04,\N,1982-04-04 \N,dev,2024-04-25
470,1982,4,21,San Marino Grand Prix,1982-04-25,\N,1982-04-25 \N,dev,2024-04-25
471,1982,5,40,Belgian Grand Prix,1982-05-09,\N,1982-05-09 \N,dev,2024-04-25
472,1982,6,6,Monaco Grand Prix,1982-05-23,\N,1982-05-23 \N,dev,2024-04-25
473,1982,7,37,Detroit Grand Prix,1982-06-06,\N,1982-06-06 \N,dev,2024-04-25
474,1982,8,7,Canadian Grand Prix,1982-06-13,\N,1982-06-13 \N,dev,2024-04-25
475,1982,9,39,Dutch Grand Prix,1982-07-03,\N,1982-07-03 \N,dev,2024-04-25
476,1982,10,38,British Grand Prix,1982-07-18,\N,1982-07-18 \N,dev,2024-04-25
477,1982,11,34,French Grand Prix,1982-07-25,\N,1982-07-25 \N,dev,2024-04-25
478,1982,12,10,German Grand Prix,1982-08-08,\N,1982-08-08 \N,dev,2024-04-25
479,1982,13,23,Austrian Grand Prix,1982-08-15,\N,1982-08-15 \N,dev,2024-04-25
480,1982,14,41,Swiss Grand Prix,1982-08-29,\N,1982-08-29 \N,dev,2024-04-25
481,1982,15,14,Italian Grand Prix,1982-09-12,\N,1982-09-12 \N,dev,2024-04-25
482,1982,16,44,Caesars Palace Grand Prix,1982-09-25,\N,1982-09-25 \N,dev,2024-04-25
483,1981,1,43,United States Grand Prix West,1981-03-15,\N,1981-03-15 \N,dev,2024-04-25
484,1981,2,36,Brazilian Grand Prix,1981-03-29,\N,1981-03-29 \N,dev,2024-04-25
485,1981,3,25,Argentine Grand Prix,1981-04-12,\N,1981-04-12 \N,dev,2024-04-25
486,1981,4,21,San Marino Grand Prix,1981-05-03,\N,1981-05-03 \N,dev,2024-04-25
487,1981,5,40,Belgian Grand Prix,1981-05-17,\N,1981-05-17 \N,dev,2024-04-25
488,1981,6,6,Monaco Grand Prix,1981-05-31,\N,1981-05-31 \N,dev,2024-04-25
489,1981,7,45,Spanish Grand Prix,1981-06-21,\N,1981-06-21 \N,dev,2024-04-25
490,1981,8,41,French Grand Prix,1981-07-05,\N,1981-07-05 \N,dev,2024-04-25
491,1981,9,9,British Grand Prix,1981-07-18,\N,1981-07-18 \N,dev,2024-04-25
492,1981,10,10,German Grand Prix,1981-08-02,\N,1981-08-02 \N,dev,2024-04-25
493,1981,11,23,Austrian Grand Prix,1981-08-16,\N,1981-08-16 \N,dev,2024-04-25
494,1981,12,39,Dutch Grand Prix,1981-08-30,\N,1981-08-30 \N,dev,2024-04-25
495,1981,13,14,Italian Grand Prix,1981-09-13,\N,1981-09-13 \N,dev,2024-04-25
496,1981,14,7,Canadian Grand Prix,1981-09-27,\N,1981-09-27 \N,dev,2024-04-25
497,1981,15,44,Caesars Palace Grand Prix,1981-10-17,\N,1981-10-17 \N,dev,2024-04-25
498,1980,1,25,Argentine Grand Prix,1980-01-13,\N,1980-01-13 \N,dev,2024-04-25
499,1980,2,18,Brazilian Grand Prix,1980-01-27,\N,1980-01-27 \N,dev,2024-04-25
500,1980,3,30,South African Grand Prix,1980-03-01,\N,1980-03-01 \N,dev,2024-04-25
501,1980,4,43,United States Grand Prix West,1980-03-30,\N,1980-03-30 \N,dev,2024-04-25
502,1980,5,40,Belgian Grand Prix,1980-05-04,\N,1980-05-04 \N,dev,2024-04-25
503,1980,6,6,Monaco Grand Prix,1980-05-18,\N,1980-05-18 \N,dev,2024-04-25
504,1980,7,34,French Grand Prix,1980-06-29,\N,1980-06-29 \N,dev,2024-04-25
505,1980,8,38,British Grand Prix,1980-07-13,\N,1980-07-13 \N,dev,2024-04-25
506,1980,9,10,German Grand Prix,1980-08-10,\N,1980-08-10 \N,dev,2024-04-25
507,1980,10,23,Austrian Grand Prix,1980-08-17,\N,1980-08-17 \N,dev,2024-04-25
508,1980,11,39,Dutch Grand Prix,1980-08-31,\N,1980-08-31 \N,dev,2024-04-25
509,1980,12,21,Italian Grand Prix,1980-09-14,\N,1980-09-14 \N,dev,2024-04-25
