race_id,year,round,circuit_id,race_name,date,time,race_timestamp,data_source,ingestion_date
552,1977,10,9,British Grand Prix,1977-07-16,\N,1977-07-16 \N,dev,2024-06-11
553,1977,11,10,German Grand Prix,1977-07-31,\N,1977-07-31 \N,dev,2024-06-11
554,1977,12,23,Austrian Grand Prix,1977-08-14,\N,1977-08-14 \N,dev,2024-06-11
555,1977,13,39,Dutch Grand Prix,1977-08-28,\N,1977-08-28 \N,dev,2024-06-11
556,1977,14,14,Italian Grand Prix,1977-09-11,\N,1977-09-11 \N,dev,2024-06-11
557,1977,15,46,United States Grand Prix,1977-10-02,\N,1977-10-02 \N,dev,2024-06-11
558,1977,16,48,Canadian Grand Prix,1977-10-09,\N,1977-10-09 \N,dev,2024-06-11
559,1977,17,16,Japanese Grand Prix,1977-10-23,\N,1977-10-23 \N,dev,2024-06-11
560,1976,1,18,Brazilian Grand Prix,1976-01-25,\N,1976-01-25 \N,dev,2024-06-11
561,1976,2,30,South African Grand Prix,1976-03-06,\N,1976-03-06 \N,dev,2024-06-11
562,1976,3,43,United States Grand Prix West,1976-03-28,\N,1976-03-28 \N,dev,2024-06-11
563,1976,4,45,Spanish Grand Prix,1976-05-02,\N,1976-05-02 \N,dev,2024-06-11
564,1976,5,40,Belgian Grand Prix,1976-05-16,\N,1976-05-16 \N,dev,2024-06-11
565,1976,6,6,Monaco Grand Prix,1976-05-30,\N,1976-05-30 \N,dev,2024-06-11
566,1976,7,47,Swedish Grand Prix,1976-06-13,\N,1976-06-13 \N,dev,2024-06-11
567,1976,8,34,French Grand Prix,1976-07-04,\N,1976-07-04 \N,dev,2024-06-11
568,1976,9,38,British Grand Prix,1976-07-18,\N,1976-07-18 \N,dev,2024-06-11
569,1976,10,20,German Grand Prix,1976-08-01,\N,1976-08-01 \N,dev,2024-06-11
570,1976,11,23,Austrian Grand Prix,1976-08-15,\N,1976-08-15 \N,dev,2024-06-11
571,1976,12,39,Dutch Grand Prix,1976-08-29,\N,1976-08-29 \N,dev,2024-06-11
572,1976,13,14,Italian Grand Prix,1976-09-12,\N,1976-09-12 \N,dev,2024-06-11
573,1976,14,48,Canadian Grand Prix,1976-10-03,\N,1976-10-03 \N,dev,2024-06-11
574,1976,15,46,United States Grand Prix,1976-10-10,\N,1976-10-10 \N,dev,2024-06-11
575,1976,16,16,Japanese Grand Prix,1976-10-24,\N,1976-10-24 \N,dev,2024-06-11
576,1975,1,25,Argentine Grand Prix,1975-01-12,\N,1975-01-12 \N,dev,2024-06-11
577,1975,2,18,Brazilian Grand Prix,1975-01-26,\N,1975-01-26 \N,dev,2024-06-11
578,1975,3,30,South African Grand Prix,1975-03-01,\N,1975-03-01 \N,dev,2024-06-11
579,1975,4,49,Spanish Grand Prix,1975-04-27,\N,1975-04-27 \N,dev,2024-06-11
580,1975,5,6,Monaco Grand Prix,1975-05-11,\N,1975-05-11 \N,dev,2024-06-11
581,1975,6,40,Belgian Grand Prix,1975-05-25,\N,1975-05-25 \N,dev,2024-06-11
582,1975,7,47,Swedish Grand Prix,1975-06-08,\N,1975-06-08 \N,dev,2024-06-11
583,1975,8,39,Dutch Grand Prix,1975-06-22,\N,1975-06-22 \N,dev,2024-06-11
584,1975,9,34,French Grand Prix,1975-07-06,\N,1975-07-06 \N,dev,2024-06-11
585,1975,10,9,British Grand Prix,1975-07-19,\N,1975-07-19 \N,dev,2024-06-11
586,1975,11,20,German Grand Prix,1975-08-03,\N,1975-08-03 \N,dev,2024-06-11
587,1975,12,23,Austrian Grand Prix,1975-08-17,\N,1975-08-17 \N,dev,2024-06-11
588,1975,13,14,Italian Grand Prix,1975-09-07,\N,1975-09-07 \N,dev,2024-06-11
589,1975,14,46,United States Grand Prix,1975-10-05,\N,1975-10-05 \N,dev,2024-06-11
590,1974,1,25,Argentine Grand Prix,1974-01-13,\N,1974-01-13 \N,dev,2024-06-11
591,1974,2,18,Brazilian Grand Prix,1974-01-27,\N,1974-01-27 \N,dev,2024-06-11
592,1974,3,30,South African Grand Prix,1974-03-30,\N,1974-03-30 \N,dev,2024-06-11
593,1974,4,45,Spanish Grand Prix,1974-04-28,\N,1974-04-28 \N,dev,2024-06-11
594,1974,5,50,Belgian Grand Prix,1974-05-12,\N,1974-05-12 \N,dev,2024-06-11
595,1974,6,6,Monaco Grand Prix,1974-05-26,\N,1974-05-26 \N,dev,2024-06-11
596,1974,7,47,Swedish Grand Prix,1974-06-09,\N,1974-06-09 \N,dev,2024-06-11
597,1974,8,39,Dutch Grand Prix,1974-06-23,\N,1974-06-23 \N,dev,2024-06-11
598,1974,9,41,French Grand Prix,1974-07-07,\N,1974-07-07 \N,dev,2024-06-11
599,1974,10,38,British Grand Prix,1974-07-20,\N,1974-07-20 \N,dev,2024-06-11
600,1974,11,20,German Grand Prix,1974-08-04,\N,1974-08-04 \N,dev,2024-06-11
601,1974,12,23,Austrian Grand Prix,1974-08-18,\N,1974-08-18 \N,dev,2024-06-11
602,1974,13,14,Italian Grand Prix,1974-09-08,\N,1974-09-08 \N,dev,2024-06-11
603,1974,14,48,Canadian Grand Prix,1974-09-22,\N,1974-09-22 \N,dev,2024-06-11
604,1974,15,46,United States Grand Prix,1974-10-06,\N,1974-10-06 \N,dev,2024-06-11
605,1973,1,25,Argentine Grand Prix,1973-01-28,\N,1973-01-28 \N,dev,2024-06-11
606,1973,2,18,Brazilian Grand Prix,1973-02-11,\N,1973-02-11 \N,dev,2024-06-11
607,1973,3,30,South African Grand Prix,1973-03-03,\N,1973-03-03 \N,dev,2024-06-11
608,1973,4,49,Spanish Grand Prix,1973-04-29,\N,1973-04-29 \N,dev,2024-06-11
609,1973,5,40,Belgian Grand Prix,1973-05-20,\N,1973-05-20 \N,dev,2024-06-11
610,1973,6,6,Monaco Grand Prix,1973-06-03,\N,1973-06-03 \N,dev,2024-06-11
611,1973,7,47,Swedish Grand Prix,1973-06-17,\N,1973-06-17 \N,dev,2024-06-11
612,1973,8,34,French Grand Prix,1973-07-01,\N,1973-07-01 \N,dev,2024-06-11
613,1973,9,9,British Grand Prix,1973-07-14,\N,1973-07-14 \N,dev,2024-06-11
614,1973,10,39,Dutch Grand Prix,1973-07-29,\N,1973-07-29 \N,dev,2024-06-11
615,1973,11,20,German Grand Prix,1973-08-05,\N,1973-08-05 \N,dev,2024-06-11
616,1973,12,23,Austrian Grand Prix,1973-08-19,\N,1973-08-19 \N,dev,2024-06-11
617,1973,13,14,Italian Grand Prix,1973-09-09,\N,1973-09-09 \N,dev,2024-06-11
618,1973,14,48,Canadian Grand Prix,1973-09-23,\N,1973-09-23 \N,dev,2024-06-11
619,1973,15,46,United States Grand Prix,1973-10-07,\N,1973-10-07 \N,dev,2024-06-11
620,1972,1,25,Argentine Grand Prix,1972-01-23,\N,1972-01-23 \N,dev,2024-06-11
621,1972,2,30,South African Grand Prix,1972-03-04,\N,1972-03-04 \N,dev,2024-06-11
622,1972,3,45,Spanish Grand Prix,1972-05-01,\N,1972-05-01 \N,dev,2024-06-11
623,1972,4,6,Monaco Grand Prix,1972-05-14,\N,1972-05-14 \N,dev,2024-06-11
624,1972,5,50,Belgian Grand Prix,1972-06-04,\N,1972-06-04 \N,dev,2024-06-11
625,1972,6,51,French Grand Prix,1972-07-02,\N,1972-07-02 \N,dev,2024-06-11
626,1972,7,38,British Grand Prix,1972-07-15,\N,1972-07-15 \N,dev,2024-06-11
627,1972,8,20,German Grand Prix,1972-07-30,\N,1972-07-30 \N,dev,2024-06-11
628,1972,9,23,Austrian Grand Prix,1972-08-13,\N,1972-08-13 \N,dev,2024-06-11
629,1972,10,14,Italian Grand Prix,1972-09-10,\N,1972-09-10 \N,dev,2024-06-11
630,1972,11,48,Canadian Grand Prix,1972-09-24,\N,1972-09-24 \N,dev,2024-06-11
631,1972,12,46,United States Grand Prix,1972-10-08,\N,1972-10-08 \N,dev,2024-06-11
632,1971,1,30,South African Grand Prix,1971-03-06,\N,1971-03-06 \N,dev,2024-06-11
633,1971,2,49,Spanish Grand Prix,1971-04-18,\N,1971-04-18 \N,dev,2024-06-11
634,1971,3,6,Monaco Grand Prix,1971-05-23,\N,1971-05-23 \N,dev,2024-06-11
635,1971,4,39,Dutch Grand Prix,1971-06-20,\N,1971-06-20 \N,dev,2024-06-11
636,1971,5,34,French Grand Prix,1971-07-04,\N,1971-07-04 \N,dev,2024-06-11
637,1971,6,9,British Grand Prix,1971-07-17,\N,1971-07-17 \N,dev,2024-06-11
638,1971,7,20,German Grand Prix,1971-08-01,\N,1971-08-01 \N,dev,2024-06-11
639,1971,8,23,Austrian Grand Prix,1971-08-15,\N,1971-08-15 \N,dev,2024-06-11
640,1971,9,14,Italian Grand Prix,1971-09-05,\N,1971-09-05 \N,dev,2024-06-11
641,1971,10,48,Canadian Grand Prix,1971-09-19,\N,1971-09-19 \N,dev,2024-06-11
642,1971,11,46,United States Grand Prix,1971-10-03,\N,1971-10-03 \N,dev,2024-06-11
643,1970,1,30,South African Grand Prix,1970-03-07,\N,1970-03-07 \N,dev,2024-06-11
644,1970,2,45,Spanish Grand Prix,1970-04-19,\N,1970-04-19 \N,dev,2024-06-11
645,1970,3,6,Monaco Grand Prix,1970-05-10,\N,1970-05-10 \N,dev,2024-06-11
646,1970,4,13,Belgian Grand Prix,1970-06-07,\N,1970-06-07 \N,dev,2024-06-11
647,1970,5,39,Dutch Grand Prix,1970-06-21,\N,1970-06-21 \N,dev,2024-06-11
648,1970,6,51,French Grand Prix,1970-07-05,\N,1970-07-05 \N,dev,2024-06-11
649,1970,7,38,British Grand Prix,1970-07-18,\N,1970-07-18 \N,dev,2024-06-11
650,1970,8,10,German Grand Prix,1970-08-02,\N,1970-08-02 \N,dev,2024-06-11
651,1970,9,23,Austrian Grand Prix,1970-08-16,\N,1970-08-16 \N,dev,2024-06-11
652,1970,10,14,Italian Grand Prix,1970-09-06,\N,1970-09-06 \N,dev,2024-06-11
653,1970,11,52,Canadian Grand Prix,1970-09-20,\N,1970-09-20 \N,dev,2024-06-11
654,1970,12,46,United States Grand Prix,1970-10-04,\N,1970-10-04 \N,dev,2024-06-11
655,1970,13,32,Mexican Grand Prix,1970-10-25,\N,1970-10-25 \N,dev,2024-06-11
656,1969,1,30,South African Grand Prix,1969-03-01,\N,1969-03-01 \N,dev,2024-06-11
657,1969,2,49,Spanish Grand Prix,1969-05-04,\N,1969-05-04 \N,dev,2024-06-11
658,1969,3,6,Monaco Grand Prix,1969-05-18,\N,1969-05-18 \N,dev,2024-06-11
659,1969,4,39,Dutch Grand Prix,1969-06-21,\N,1969-06-21 \N,dev,2024-06-11
660,1969,5,51,French Grand Prix,1969-07-06,\N,1969-07-06 \N,dev,2024-06-11
661,1969,6,9,British Grand Prix,1969-07-19,\N,1969-07-19 \N,dev,2024-06-11
662,1969,7,20,German Grand Prix,1969-08-03,\N,1969-08-03 \N,dev,2024-06-11
663,1969,8,14,Italian Grand Prix,1969-09-07,\N,1969-09-07 \N,dev,2024-06-11
664,1969,9,48,Canadian Grand Prix,1969-09-20,\N,1969-09-20 \N,dev,2024-06-11
665,1969,10,46,United States Grand Prix,1969-10-05,\N,1969-10-05 \N,dev,2024-06-11
666,1969,11,32,Mexican Grand Prix,1969-10-19,\N,1969-10-19 \N,dev,2024-06-11
667,1968,1,30,South African Grand Prix,1968-01-01,\N,1968-01-01 \N,dev,2024-06-11
668,1968,2,45,Spanish Grand Prix,1968-05-12,\N,1968-05-12 \N,dev,2024-06-11
669,1968,3,6,Monaco Grand Prix,1968-05-26,\N,1968-05-26 \N,dev,2024-06-11
670,1968,4,13,Belgian Grand Prix,1968-06-09,\N,1968-06-09 \N,dev,2024-06-11
671,1968,5,39,Dutch Grand Prix,1968-06-23,\N,1968-06-23 \N,dev,2024-06-11
672,1968,6,53,French Grand Prix,1968-07-07,\N,1968-07-07 \N,dev,2024-06-11
673,1968,7,38,British Grand Prix,1968-07-20,\N,1968-07-20 \N,dev,2024-06-11
674,1968,8,20,German Grand Prix,1968-08-04,\N,1968-08-04 \N,dev,2024-06-11
675,1968,9,14,Italian Grand Prix,1968-09-08,\N,1968-09-08 \N,dev,2024-06-11
676,1968,10,52,Canadian Grand Prix,1968-09-22,\N,1968-09-22 \N,dev,2024-06-11
677,1968,11,46,United States Grand Prix,1968-10-06,\N,1968-10-06 \N,dev,2024-06-11
678,1968,12,32,Mexican Grand Prix,1968-11-03,\N,1968-11-03 \N,dev,2024-06-11
679,1967,1,30,South African Grand Prix,1967-01-02,\N,1967-01-02 \N,dev,2024-06-11
680,1967,2,6,Monaco Grand Prix,1967-05-07,\N,1967-05-07 \N,dev,2024-06-11
681,1967,3,39,Dutch Grand Prix,1967-06-04,\N,1967-06-04 \N,dev,2024-06-11
682,1967,4,13,Belgian Grand Prix,1967-06-18,\N,1967-06-18 \N,dev,2024-06-11
683,1967,5,54,French Grand Prix,1967-07-02,\N,1967-07-02 \N,dev,2024-06-11
684,1967,6,9,British Grand Prix,1967-07-15,\N,1967-07-15 \N,dev,2024-06-11
685,1967,7,20,German Grand Prix,1967-08-06,\N,1967-08-06 \N,dev,2024-06-11
686,1967,8,48,Canadian Grand Prix,1967-08-27,\N,1967-08-27 \N,dev,2024-06-11
687,1967,9,14,Italian Grand Prix,1967-09-10,\N,1967-09-10 \N,dev,2024-06-11
688,1967,10,46,United States Grand Prix,1967-10-01,\N,1967-10-01 \N,dev,2024-06-11
689,1967,11,32,Mexican Grand Prix,1967-10-22,\N,1967-10-22 \N,dev,2024-06-11
690,1966,1,6,Monaco Grand Prix,1966-05-22,\N,1966-05-22 \N,dev,2024-06-11
691,1966,2,13,Belgian Grand Prix,1966-06-12,\N,1966-06-12 \N,dev,2024-06-11
692,1966,3,55,French Grand Prix,1966-07-03,\N,1966-07-03 \N,dev,2024-06-11
693,1966,4,38,British Grand Prix,1966-07-16,\N,1966-07-16 \N,dev,2024-06-11
694,1966,5,39,Dutch Grand Prix,1966-07-24,\N,1966-07-24 \N,dev,2024-06-11
695,1966,6,20,German Grand Prix,1966-08-07,\N,1966-08-07 \N,dev,2024-06-11
696,1966,7,14,Italian Grand Prix,1966-09-04,\N,1966-09-04 \N,dev,2024-06-11
697,1966,8,46,United States Grand Prix,1966-10-02,\N,1966-10-02 \N,dev,2024-06-11
698,1966,9,32,Mexican Grand Prix,1966-10-23,\N,1966-10-23 \N,dev,2024-06-11
699,1965,1,56,South African Grand Prix,1965-01-01,\N,1965-01-01 \N,dev,2024-06-11
700,1965,2,6,Monaco Grand Prix,1965-05-30,\N,1965-05-30 \N,dev,2024-06-11
701,1965,3,13,Belgian Grand Prix,1965-06-13,\N,1965-06-13 \N,dev,2024-06-11
702,1965,4,51,French Grand Prix,1965-06-27,\N,1965-06-27 \N,dev,2024-06-11
703,1965,5,9,British Grand Prix,1965-07-10,\N,1965-07-10 \N,dev,2024-06-11
704,1965,6,39,Dutch Grand Prix,1965-07-18,\N,1965-07-18 \N,dev,2024-06-11
705,1965,7,20,German Grand Prix,1965-08-01,\N,1965-08-01 \N,dev,2024-06-11
706,1965,8,14,Italian Grand Prix,1965-09-12,\N,1965-09-12 \N,dev,2024-06-11
707,1965,9,46,United States Grand Prix,1965-10-03,\N,1965-10-03 \N,dev,2024-06-11
708,1965,10,32,Mexican Grand Prix,1965-10-24,\N,1965-10-24 \N,dev,2024-06-11
709,1964,1,6,Monaco Grand Prix,1964-05-10,\N,1964-05-10 \N,dev,2024-06-11
710,1964,2,39,Dutch Grand Prix,1964-05-24,\N,1964-05-24 \N,dev,2024-06-11
711,1964,3,13,Belgian Grand Prix,1964-06-14,\N,1964-06-14 \N,dev,2024-06-11
712,1964,4,53,French Grand Prix,1964-06-28,\N,1964-06-28 \N,dev,2024-06-11
713,1964,5,38,British Grand Prix,1964-07-11,\N,1964-07-11 \N,dev,2024-06-11
714,1964,6,20,German Grand Prix,1964-08-02,\N,1964-08-02 \N,dev,2024-06-11
715,1964,7,57,Austrian Grand Prix,1964-08-23,\N,1964-08-23 \N,dev,2024-06-11
716,1964,8,14,Italian Grand Prix,1964-09-06,\N,1964-09-06 \N,dev,2024-06-11
717,1964,9,46,United States Grand Prix,1964-10-04,\N,1964-10-04 \N,dev,2024-06-11
718,1964,10,32,Mexican Grand Prix,1964-10-25,\N,1964-10-25 \N,dev,2024-06-11
719,1963,1,6,Monaco Grand Prix,1963-05-26,\N,1963-05-26 \N,dev,2024-06-11
720,1963,2,13,Belgian Grand Prix,1963-06-09,\N,1963-06-09 \N,dev,2024-06-11
721,1963,3,39,Dutch Grand Prix,1963-06-23,\N,1963-06-23 \N,dev,2024-06-11
722,1963,4,55,French Grand Prix,1963-06-30,\N,1963-06-30 \N,dev,2024-06-11
723,1963,5,9,British Grand Prix,1963-07-20,\N,1963-07-20 \N,dev,2024-06-11
724,1963,6,20,German Grand Prix,1963-08-04,\N,1963-08-04 \N,dev,2024-06-11
725,1963,7,14,Italian Grand Prix,1963-09-08,\N,1963-09-08 \N,dev,2024-06-11
726,1963,8,46,United States Grand Prix,1963-10-06,\N,1963-10-06 \N,dev,2024-06-11
727,1963,9,32,Mexican Grand Prix,1963-10-27,\N,1963-10-27 \N,dev,2024-06-11
728,1963,10,56,South African Grand Prix,1963-12-28,\N,1963-12-28 \N,dev,2024-06-11
729,1962,1,39,Dutch Grand Prix,1962-05-20,\N,1962-05-20 \N,dev,2024-06-11
730,1962,2,6,Monaco Grand Prix,1962-06-03,\N,1962-06-03 \N,dev,2024-06-11
731,1962,3,13,Belgian Grand Prix,1962-06-17,\N,1962-06-17 \N,dev,2024-06-11
732,1962,4,53,French Grand Prix,1962-07-08,\N,1962-07-08 \N,dev,2024-06-11
733,1962,5,58,British Grand Prix,1962-07-21,\N,1962-07-21 \N,dev,2024-06-11
734,1962,6,20,German Grand Prix,1962-08-05,\N,1962-08-05 \N,dev,2024-06-11
735,1962,7,14,Italian Grand Prix,1962-09-16,\N,1962-09-16 \N,dev,2024-06-11
736,1962,8,46,United States Grand Prix,1962-10-07,\N,1962-10-07 \N,dev,2024-06-11
737,1962,9,56,South African Grand Prix,1962-12-29,\N,1962-12-29 \N,dev,2024-06-11
738,1961,1,6,Monaco Grand Prix,1961-05-14,\N,1961-05-14 \N,dev,2024-06-11
739,1961,2,39,Dutch Grand Prix,1961-05-22,\N,1961-05-22 \N,dev,2024-06-11
740,1961,3,13,Belgian Grand Prix,1961-06-18,\N,1961-06-18 \N,dev,2024-06-11
741,1961,4,55,French Grand Prix,1961-07-02,\N,1961-07-02 \N,dev,2024-06-11
742,1961,5,58,British Grand Prix,1961-07-15,\N,1961-07-15 \N,dev,2024-06-11
743,1961,6,20,German Grand Prix,1961-08-06,\N,1961-08-06 \N,dev,2024-06-11
744,1961,7,14,Italian Grand Prix,1961-09-10,\N,1961-09-10 \N,dev,2024-06-11
745,1961,8,46,United States Grand Prix,1961-10-08,\N,1961-10-08 \N,dev,2024-06-11
746,1960,1,25,Argentine Grand Prix,1960-02-07,\N,1960-02-07 \N,dev,2024-06-11
747,1960,2,6,Monaco Grand Prix,1960-05-29,\N,1960-05-29 \N,dev,2024-06-11
748,1960,3,19,Indianapolis 500,1960-05-30,\N,1960-05-30 \N,dev,2024-06-11
749,1960,4,39,Dutch Grand Prix,1960-06-06,\N,1960-06-06 \N,dev,2024-06-11
750,1960,5,13,Belgian Grand Prix,1960-06-19,\N,1960-06-19 \N,dev,2024-06-11
751,1960,6,55,French Grand Prix,1960-07-03,\N,1960-07-03 \N,dev,2024-06-11
752,1960,7,9,British Grand Prix,1960-07-16,\N,1960-07-16 \N,dev,2024-06-11
753,1960,8,59,Portuguese Grand Prix,1960-08-14,\N,1960-08-14 \N,dev,2024-06-11
754,1960,9,14,Italian Grand Prix,1960-09-04,\N,1960-09-04 \N,dev,2024-06-11
755,1960,10,60,United States Grand Prix,1960-11-20,\N,1960-11-20 \N,dev,2024-06-11
756,1959,1,6,Monaco Grand Prix,1959-05-10,\N,1959-05-10 \N,dev,2024-06-11
757,1959,2,19,Indianapolis 500,1959-05-30,\N,1959-05-30 \N,dev,2024-06-11
758,1959,3,39,Dutch Grand Prix,1959-05-31,\N,1959-05-31 \N,dev,2024-06-11
759,1959,4,55,French Grand Prix,1959-07-05,\N,1959-07-05 \N,dev,2024-06-11
760,1959,5,58,British Grand Prix,1959-07-18,\N,1959-07-18 \N,dev,2024-06-11
761,1959,6,61,German Grand Prix,1959-08-02,\N,1959-08-02 \N,dev,2024-06-11
762,1959,7,62,Portuguese Grand Prix,1959-08-23,\N,1959-08-23 \N,dev,2024-06-11
763,1959,8,14,Italian Grand Prix,1959-09-13,\N,1959-09-13 \N,dev,2024-06-11
764,1959,9,63,United States Grand Prix,1959-12-12,\N,1959-12-12 \N,dev,2024-06-11
765,1958,1,25,Argentine Grand Prix,1958-01-19,\N,1958-01-19 \N,dev,2024-06-11
766,1958,2,6,Monaco Grand Prix,1958-05-18,\N,1958-05-18 \N,dev,2024-06-11
767,1958,3,39,Dutch Grand Prix,1958-05-26,\N,1958-05-26 \N,dev,2024-06-11
768,1958,4,19,Indianapolis 500,1958-05-30,\N,1958-05-30 \N,dev,2024-06-11
769,1958,5,13,Belgian Grand Prix,1958-06-15,\N,1958-06-15 \N,dev,2024-06-11
770,1958,6,55,French Grand Prix,1958-07-06,\N,1958-07-06 \N,dev,2024-06-11
771,1958,7,9,British Grand Prix,1958-07-19,\N,1958-07-19 \N,dev,2024-06-11
772,1958,8,20,German Grand Prix,1958-08-03,\N,1958-08-03 \N,dev,2024-06-11
773,1958,9,59,Portuguese Grand Prix,1958-08-24,\N,1958-08-24 \N,dev,2024-06-11
774,1958,10,14,Italian Grand Prix,1958-09-07,\N,1958-09-07 \N,dev,2024-06-11
775,1958,11,64,Moroccan Grand Prix,1958-10-19,\N,1958-10-19 \N,dev,2024-06-11
776,1957,1,25,Argentine Grand Prix,1957-01-13,\N,1957-01-13 \N,dev,2024-06-11
777,1957,2,6,Monaco Grand Prix,1957-05-19,\N,1957-05-19 \N,dev,2024-06-11
778,1957,3,19,Indianapolis 500,1957-05-30,\N,1957-05-30 \N,dev,2024-06-11
779,1957,4,53,French Grand Prix,1957-07-07,\N,1957-07-07 \N,dev,2024-06-11
780,1957,5,58,British Grand Prix,1957-07-20,\N,1957-07-20 \N,dev,2024-06-11
781,1957,6,20,German Grand Prix,1957-08-04,\N,1957-08-04 \N,dev,2024-06-11
782,1957,7,65,Pescara Grand Prix,1957-08-18,\N,1957-08-18 \N,dev,2024-06-11
783,1957,8,14,Italian Grand Prix,1957-09-08,\N,1957-09-08 \N,dev,2024-06-11
784,1956,1,25,Argentine Grand Prix,1956-01-22,\N,1956-01-22 \N,dev,2024-06-11
785,1956,2,6,Monaco Grand Prix,1956-05-13,\N,1956-05-13 \N,dev,2024-06-11
786,1956,3,19,Indianapolis 500,1956-05-30,\N,1956-05-30 \N,dev,2024-06-11
787,1956,4,13,Belgian Grand Prix,1956-06-03,\N,1956-06-03 \N,dev,2024-06-11
788,1956,5,55,French Grand Prix,1956-07-01,\N,1956-07-01 \N,dev,2024-06-11
789,1956,6,9,British Grand Prix,1956-07-14,\N,1956-07-14 \N,dev,2024-06-11
790,1956,7,20,German Grand Prix,1956-08-05,\N,1956-08-05 \N,dev,2024-06-11
791,1956,8,14,Italian Grand Prix,1956-09-02,\N,1956-09-02 \N,dev,2024-06-11
792,1955,1,25,Argentine Grand Prix,1955-01-16,\N,1955-01-16 \N,dev,2024-06-11
793,1955,2,6,Monaco Grand Prix,1955-05-22,\N,1955-05-22 \N,dev,2024-06-11
794,1955,3,19,Indianapolis 500,1955-05-30,\N,1955-05-30 \N,dev,2024-06-11
795,1955,4,13,Belgian Grand Prix,1955-06-05,\N,1955-06-05 \N,dev,2024-06-11
796,1955,5,39,Dutch Grand Prix,1955-06-19,\N,1955-06-19 \N,dev,2024-06-11
797,1955,6,58,British Grand Prix,1955-07-16,\N,1955-07-16 \N,dev,2024-06-11
798,1955,7,14,Italian Grand Prix,1955-09-11,\N,1955-09-11 \N,dev,2024-06-11
799,1954,1,25,Argentine Grand Prix,1954-01-17,\N,1954-01-17 \N,dev,2024-06-11
800,1954,2,19,Indianapolis 500,1954-05-31,\N,1954-05-31 \N,dev,2024-06-11
801,1954,3,13,Belgian Grand Prix,1954-06-20,\N,1954-06-20 \N,dev,2024-06-11
802,1954,4,55,French Grand Prix,1954-07-04,\N,1954-07-04 \N,dev,2024-06-11
803,1954,5,9,British Grand Prix,1954-07-17,\N,1954-07-17 \N,dev,2024-06-11
804,1954,6,20,German Grand Prix,1954-08-01,\N,1954-08-01 \N,dev,2024-06-11
805,1954,7,66,Swiss Grand Prix,1954-08-22,\N,1954-08-22 \N,dev,2024-06-11
806,1954,8,14,Italian Grand Prix,1954-09-05,\N,1954-09-05 \N,dev,2024-06-11
807,1954,9,67,Spanish Grand Prix,1954-10-24,\N,1954-10-24 \N,dev,2024-06-11
808,1953,1,25,Argentine Grand Prix,1953-01-18,\N,1953-01-18 \N,dev,2024-06-11
809,1953,2,19,Indianapolis 500,1953-05-30,\N,1953-05-30 \N,dev,2024-06-11
810,1953,3,39,Dutch Grand Prix,1953-06-07,\N,1953-06-07 \N,dev,2024-06-11
811,1953,4,13,Belgian Grand Prix,1953-06-21,\N,1953-06-21 \N,dev,2024-06-11
812,1953,5,55,French Grand Prix,1953-07-05,\N,1953-07-05 \N,dev,2024-06-11
813,1953,6,9,British Grand Prix,1953-07-18,\N,1953-07-18 \N,dev,2024-06-11
814,1953,7,20,German Grand Prix,1953-08-02,\N,1953-08-02 \N,dev,2024-06-11
815,1953,8,66,Swiss Grand Prix,1953-08-23,\N,1953-08-23 \N,dev,2024-06-11
816,1953,9,14,Italian Grand Prix,1953-09-13,\N,1953-09-13 \N,dev,2024-06-11
817,1952,1,66,Swiss Grand Prix,1952-05-18,\N,1952-05-18 \N,dev,2024-06-11
818,1952,2,19,Indianapolis 500,1952-05-30,\N,1952-05-30 \N,dev,2024-06-11
819,1952,3,13,Belgian Grand Prix,1952-06-22,\N,1952-06-22 \N,dev,2024-06-11
820,1952,4,53,French Grand Prix,1952-07-06,\N,1952-07-06 \N,dev,2024-06-11
821,1952,5,9,British Grand Prix,1952-07-19,\N,1952-07-19 \N,dev,2024-06-11
822,1952,6,20,German Grand Prix,1952-08-03,\N,1952-08-03 \N,dev,2024-06-11
823,1952,7,39,Dutch Grand Prix,1952-08-17,\N,1952-08-17 \N,dev,2024-06-11
824,1952,8,14,Italian Grand Prix,1952-09-07,\N,1952-09-07 \N,dev,2024-06-11
825,1951,1,66,Swiss Grand Prix,1951-05-27,\N,1951-05-27 \N,dev,2024-06-11
826,1951,2,19,Indianapolis 500,1951-05-30,\N,1951-05-30 \N,dev,2024-06-11
827,1951,3,13,Belgian Grand Prix,1951-06-17,\N,1951-06-17 \N,dev,2024-06-11
828,1951,4,55,French Grand Prix,1951-07-01,\N,1951-07-01 \N,dev,2024-06-11
829,1951,5,9,British Grand Prix,1951-07-14,\N,1951-07-14 \N,dev,2024-06-11
830,1951,6,20,German Grand Prix,1951-07-29,\N,1951-07-29 \N,dev,2024-06-11
831,1951,7,14,Italian Grand Prix,1951-09-16,\N,1951-09-16 \N,dev,2024-06-11
832,1951,8,67,Spanish Grand Prix,1951-10-28,\N,1951-10-28 \N,dev,2024-06-11
833,1950,1,9,British Grand Prix,1950-05-13,\N,1950-05-13 \N,dev,2024-06-11
834,1950,2,6,Monaco Grand Prix,1950-05-21,\N,1950-05-21 \N,dev,2024-06-11
835,1950,3,19,Indianapolis 500,1950-05-30,\N,1950-05-30 \N,dev,2024-06-11
836,1950,4,66,Swiss Grand Prix,1950-06-04,\N,1950-06-04 \N,dev,2024-06-11
837,1950,5,13,Belgian Grand Prix,1950-06-18,\N,1950-06-18 \N,dev,2024-06-11
